,place,tw_visit,ym
530,NATIONAL_GALLERY,1068.0,2016_05
531,NATIONAL_GALLERY,1807.0,2016_06
532,NATIONAL_GALLERY,1493.0,2016_07
533,NATIONAL_GALLERY,1293.0,2016_08
534,NATIONAL_PORTRAIT_GALLERY,284.0,2014_04
535,NATIONAL_PORTRAIT_GALLERY,1330.0,2014_05
536,NATIONAL_PORTRAIT_GALLERY,1469.0,2014_06
537,NATIONAL_PORTRAIT_GALLERY,1552.0,2014_07
538,NATIONAL_PORTRAIT_GALLERY,1249.0,2014_08
539,NATIONAL_PORTRAIT_GALLERY,1184.0,2014_09
540,NATIONAL_PORTRAIT_GALLERY,1195.0,2014_10
541,NATIONAL_PORTRAIT_GALLERY,1185.0,2014_11
542,NATIONAL_PORTRAIT_GALLERY,1386.0,2014_12
543,NATIONAL_PORTRAIT_GALLERY,1322.0,2015_01
544,NATIONAL_PORTRAIT_GALLERY,1013.0,2015_02
545,NATIONAL_PORTRAIT_GALLERY,1150.0,2015_03
546,NATIONAL_PORTRAIT_GALLERY,1169.0,2015_04
547,NATIONAL_PORTRAIT_GALLERY,766.0,2015_05
548,NATIONAL_PORTRAIT_GALLERY,820.0,2015_06
549,NATIONAL_PORTRAIT_GALLERY,784.0,2015_07
550,NATIONAL_PORTRAIT_GALLERY,966.0,2015_08
551,NATIONAL_PORTRAIT_GALLERY,837.0,2015_09
552,NATIONAL_PORTRAIT_GALLERY,976.0,2015_10
553,NATIONAL_PORTRAIT_GALLERY,1045.0,2015_11
554,NATIONAL_PORTRAIT_GALLERY,966.0,2015_12
555,NATIONAL_PORTRAIT_GALLERY,1017.0,2016_01
556,NATIONAL_PORTRAIT_GALLERY,960.0,2016_02
557,NATIONAL_PORTRAIT_GALLERY,1108.0,2016_03
558,NATIONAL_PORTRAIT_GALLERY,1248.0,2016_04
559,NATIONAL_PORTRAIT_GALLERY,965.0,2016_05
560,NATIONAL_PORTRAIT_GALLERY,1583.0,2016_06
561,NATIONAL_PORTRAIT_GALLERY,1387.0,2016_07
562,NATIONAL_PORTRAIT_GALLERY,1212.0,2016_08
563,ROYAL_MUSEUMS_GREENWICH,431.0,2014_01
564,ROYAL_MUSEUMS_GREENWICH,463.0,2014_02
565,ROYAL_MUSEUMS_GREENWICH,600.0,2014_03
566,ROYAL_MUSEUMS_GREENWICH,521.0,2014_04
567,ROYAL_MUSEUMS_GREENWICH,429.0,2014_05
568,ROYAL_MUSEUMS_GREENWICH,360.0,2014_06
569,ROYAL_MUSEUMS_GREENWICH,424.0,2014_07
570,ROYAL_MUSEUMS_GREENWICH,377.0,2014_08
571,ROYAL_MUSEUMS_GREENWICH,428.0,2014_09
572,ROYAL_MUSEUMS_GREENWICH,461.0,2014_10
573,ROYAL_MUSEUMS_GREENWICH,367.0,2014_11
574,ROYAL_MUSEUMS_GREENWICH,274.0,2014_12
575,ROYAL_MUSEUMS_GREENWICH,266.0,2015_01
576,ROYAL_MUSEUMS_GREENWICH,281.0,2015_02
577,ROYAL_MUSEUMS_GREENWICH,296.0,2015_03
578,ROYAL_MUSEUMS_GREENWICH,318.0,2015_04
579,ROYAL_MUSEUMS_GREENWICH,147.0,2015_05
580,ROYAL_MUSEUMS_GREENWICH,144.0,2015_06
581,ROYAL_MUSEUMS_GREENWICH,138.0,2015_07
582,ROYAL_MUSEUMS_GREENWICH,143.0,2015_08
583,ROYAL_MUSEUMS_GREENWICH,159.0,2015_09
584,ROYAL_MUSEUMS_GREENWICH,100.0,2015_10
585,ROYAL_MUSEUMS_GREENWICH,97.0,2015_11
586,ROYAL_MUSEUMS_GREENWICH,69.0,2015_12
587,ROYAL_MUSEUMS_GREENWICH,90.0,2016_01
588,ROYAL_MUSEUMS_GREENWICH,85.0,2016_02
589,ROYAL_MUSEUMS_GREENWICH,111.0,2016_03
590,ROYAL_MUSEUMS_GREENWICH,111.0,2016_04
591,ROYAL_MUSEUMS_GREENWICH,82.0,2016_05
592,ROYAL_MUSEUMS_GREENWICH,132.0,2016_06
593,ROYAL_MUSEUMS_GREENWICH,165.0,2016_07
594,ROYAL_MUSEUMS_GREENWICH,183.0,2016_08
595,SCIENCE_AND_INDUSTRY_MANCHESTER,245.0,2014_01
596,SCIENCE_AND_INDUSTRY_MANCHESTER,296.0,2014_02
597,SCIENCE_AND_INDUSTRY_MANCHESTER,348.0,2014_03
598,SCIENCE_AND_INDUSTRY_MANCHESTER,383.0,2014_04
599,SCIENCE_AND_INDUSTRY_MANCHESTER,433.0,2014_05
600,SCIENCE_AND_INDUSTRY_MANCHESTER,403.0,2014_06
601,SCIENCE_AND_INDUSTRY_MANCHESTER,405.0,2014_07
602,SCIENCE_AND_INDUSTRY_MANCHESTER,379.0,2014_08
603,SCIENCE_AND_INDUSTRY_MANCHESTER,315.0,2014_09
604,SCIENCE_AND_INDUSTRY_MANCHESTER,353.0,2014_10
605,SCIENCE_AND_INDUSTRY_MANCHESTER,239.0,2014_11
606,SCIENCE_AND_INDUSTRY_MANCHESTER,230.0,2014_12
607,SCIENCE_AND_INDUSTRY_MANCHESTER,190.0,2015_01
608,SCIENCE_AND_INDUSTRY_MANCHESTER,269.0,2015_02
609,SCIENCE_AND_INDUSTRY_MANCHESTER,255.0,2015_03
610,SCIENCE_AND_INDUSTRY_MANCHESTER,289.0,2015_04
611,SCIENCE_AND_INDUSTRY_MANCHESTER,110.0,2015_05
612,SCIENCE_AND_INDUSTRY_MANCHESTER,107.0,2015_06
613,SCIENCE_AND_INDUSTRY_MANCHESTER,209.0,2015_07
614,SCIENCE_AND_INDUSTRY_MANCHESTER,136.0,2015_08
615,SCIENCE_AND_INDUSTRY_MANCHESTER,123.0,2015_09
616,SCIENCE_AND_INDUSTRY_MANCHESTER,192.0,2015_10
617,SCIENCE_AND_INDUSTRY_MANCHESTER,123.0,2015_11
618,SCIENCE_AND_INDUSTRY_MANCHESTER,111.0,2015_12
619,SCIENCE_AND_INDUSTRY_MANCHESTER,85.0,2016_01
620,SCIENCE_AND_INDUSTRY_MANCHESTER,71.0,2016_02
621,SCIENCE_AND_INDUSTRY_MANCHESTER,80.0,2016_03
622,SCIENCE_AND_INDUSTRY_MANCHESTER,66.0,2016_04
623,SCIENCE_AND_INDUSTRY_MANCHESTER,101.0,2016_05
624,SCIENCE_AND_INDUSTRY_MANCHESTER,51.0,2016_06
625,SCIENCE_AND_INDUSTRY_MANCHESTER,406.0,2016_07
626,SCIENCE_AND_INDUSTRY_MANCHESTER,106.0,2016_08
627,SCIENCE_LOCOMOTION_SHILDON,3.0,2014_01
628,SCIENCE_LOCOMOTION_SHILDON,11.0,2014_02
629,SCIENCE_LOCOMOTION_SHILDON,0.0,2014_03
630,SCIENCE_LOCOMOTION_SHILDON,6.0,2014_04
631,SCIENCE_LOCOMOTION_SHILDON,1.0,2014_05
632,SCIENCE_LOCOMOTION_SHILDON,1.0,2014_06
633,SCIENCE_LOCOMOTION_SHILDON,1.0,2014_07
634,SCIENCE_LOCOMOTION_SHILDON,0.0,2014_08
635,SCIENCE_LOCOMOTION_SHILDON,1.0,2014_09
636,SCIENCE_LOCOMOTION_SHILDON,0.0,2014_10
637,SCIENCE_LOCOMOTION_SHILDON,1.0,2014_11
638,SCIENCE_LOCOMOTION_SHILDON,0.0,2014_12
639,SCIENCE_LOCOMOTION_SHILDON,1.0,2015_01
640,SCIENCE_LOCOMOTION_SHILDON,2.0,2015_02
641,SCIENCE_LOCOMOTION_SHILDON,0.0,2015_03
642,SCIENCE_LOCOMOTION_SHILDON,0.0,2015_04
643,SCIENCE_LOCOMOTION_SHILDON,1.0,2015_05
644,SCIENCE_LOCOMOTION_SHILDON,1.0,2015_06
645,SCIENCE_LOCOMOTION_SHILDON,0.0,2015_07
646,SCIENCE_LOCOMOTION_SHILDON,2.0,2015_08
647,SCIENCE_LOCOMOTION_SHILDON,2.0,2015_09
648,SCIENCE_LOCOMOTION_SHILDON,1.0,2015_10
649,SCIENCE_LOCOMOTION_SHILDON,0.0,2015_11
650,SCIENCE_LOCOMOTION_SHILDON,0.0,2015_12
651,SCIENCE_LOCOMOTION_SHILDON,0.0,2016_01
652,SCIENCE_LOCOMOTION_SHILDON,0.0,2016_02
653,SCIENCE_LOCOMOTION_SHILDON,0.0,2016_03
654,SCIENCE_LOCOMOTION_SHILDON,1.0,2016_04
655,SCIENCE_LOCOMOTION_SHILDON,0.0,2016_05
656,SCIENCE_LOCOMOTION_SHILDON,0.0,2016_06
657,SCIENCE_LOCOMOTION_SHILDON,1.0,2016_07
658,SCIENCE_LOCOMOTION_SHILDON,2.0,2016_08
659,SCIENCE_NATIONAL_MEDIA_MUSEUM,176.0,2014_01
660,SCIENCE_NATIONAL_MEDIA_MUSEUM,144.0,2014_02
661,SCIENCE_NATIONAL_MEDIA_MUSEUM,173.0,2014_03
662,SCIENCE_NATIONAL_MEDIA_MUSEUM,118.0,2014_04
663,SCIENCE_NATIONAL_MEDIA_MUSEUM,117.0,2014_05
664,SCIENCE_NATIONAL_MEDIA_MUSEUM,107.0,2014_06
665,SCIENCE_NATIONAL_MEDIA_MUSEUM,111.0,2014_07
666,SCIENCE_NATIONAL_MEDIA_MUSEUM,95.0,2014_08
667,SCIENCE_NATIONAL_MEDIA_MUSEUM,108.0,2014_09
668,SCIENCE_NATIONAL_MEDIA_MUSEUM,109.0,2014_10
669,SCIENCE_NATIONAL_MEDIA_MUSEUM,86.0,2014_11
670,SCIENCE_NATIONAL_MEDIA_MUSEUM,77.0,2014_12
671,SCIENCE_NATIONAL_MEDIA_MUSEUM,88.0,2015_01
672,SCIENCE_NATIONAL_MEDIA_MUSEUM,67.0,2015_02
673,SCIENCE_NATIONAL_MEDIA_MUSEUM,68.0,2015_03
674,SCIENCE_NATIONAL_MEDIA_MUSEUM,51.0,2015_04
675,SCIENCE_NATIONAL_MEDIA_MUSEUM,34.0,2015_05
676,SCIENCE_NATIONAL_MEDIA_MUSEUM,23.0,2015_06
677,SCIENCE_NATIONAL_MEDIA_MUSEUM,22.0,2015_07
678,SCIENCE_NATIONAL_MEDIA_MUSEUM,24.0,2015_08
679,SCIENCE_NATIONAL_MEDIA_MUSEUM,14.0,2015_09
680,SCIENCE_NATIONAL_MEDIA_MUSEUM,31.0,2015_10
681,SCIENCE_NATIONAL_MEDIA_MUSEUM,37.0,2015_11
682,SCIENCE_NATIONAL_MEDIA_MUSEUM,22.0,2015_12
683,SCIENCE_NATIONAL_MEDIA_MUSEUM,19.0,2016_01
684,SCIENCE_NATIONAL_MEDIA_MUSEUM,12.0,2016_02
685,SCIENCE_NATIONAL_MEDIA_MUSEUM,33.0,2016_03
686,SCIENCE_NATIONAL_MEDIA_MUSEUM,13.0,2016_04
687,SCIENCE_NATIONAL_MEDIA_MUSEUM,10.0,2016_05
688,SCIENCE_NATIONAL_MEDIA_MUSEUM,22.0,2016_06
689,SCIENCE_NATIONAL_MEDIA_MUSEUM,29.0,2016_07
690,SCIENCE_NATIONAL_MEDIA_MUSEUM,12.0,2016_08
691,SCIENCE_SOUTH_KENSINGTON,578.0,2014_01
692,SCIENCE_SOUTH_KENSINGTON,560.0,2014_02
693,SCIENCE_SOUTH_KENSINGTON,536.0,2014_03
694,SCIENCE_SOUTH_KENSINGTON,470.0,2014_04
695,SCIENCE_SOUTH_KENSINGTON,461.0,2014_05
696,SCIENCE_SOUTH_KENSINGTON,389.0,2014_06
697,SCIENCE_SOUTH_KENSINGTON,420.0,2014_07
698,SCIENCE_SOUTH_KENSINGTON,404.0,2014_08
699,SCIENCE_SOUTH_KENSINGTON,303.0,2014_09
700,SCIENCE_SOUTH_KENSINGTON,418.0,2014_10
701,SCIENCE_SOUTH_KENSINGTON,374.0,2014_11
702,SCIENCE_SOUTH_KENSINGTON,223.0,2014_12
703,SCIENCE_SOUTH_KENSINGTON,271.0,2015_01
704,SCIENCE_SOUTH_KENSINGTON,363.0,2015_02
705,SCIENCE_SOUTH_KENSINGTON,334.0,2015_03
706,SCIENCE_SOUTH_KENSINGTON,269.0,2015_04
707,SCIENCE_SOUTH_KENSINGTON,144.0,2015_05
708,SCIENCE_SOUTH_KENSINGTON,131.0,2015_06
709,SCIENCE_SOUTH_KENSINGTON,136.0,2015_07
710,SCIENCE_SOUTH_KENSINGTON,164.0,2015_08
711,SCIENCE_SOUTH_KENSINGTON,147.0,2015_09
712,SCIENCE_SOUTH_KENSINGTON,217.0,2015_10
713,SCIENCE_SOUTH_KENSINGTON,185.0,2015_11
714,SCIENCE_SOUTH_KENSINGTON,190.0,2015_12
715,SCIENCE_SOUTH_KENSINGTON,162.0,2016_01
716,SCIENCE_SOUTH_KENSINGTON,220.0,2016_02
717,SCIENCE_SOUTH_KENSINGTON,208.0,2016_03
718,SCIENCE_SOUTH_KENSINGTON,137.0,2016_04
719,SCIENCE_SOUTH_KENSINGTON,111.0,2016_05
720,SCIENCE_SOUTH_KENSINGTON,105.0,2016_06
721,SCIENCE_SOUTH_KENSINGTON,140.0,2016_07
722,SCIENCE_SOUTH_KENSINGTON,134.0,2016_08
723,SIR_JOHN_SOANES,36.0,2014_04
724,SIR_JOHN_SOANES,401.0,2014_05
725,SIR_JOHN_SOANES,431.0,2014_06
726,SIR_JOHN_SOANES,472.0,2014_07
727,SIR_JOHN_SOANES,306.0,2014_08
728,SIR_JOHN_SOANES,356.0,2014_09
729,SIR_JOHN_SOANES,366.0,2014_10
730,SIR_JOHN_SOANES,327.0,2014_11
731,SIR_JOHN_SOANES,278.0,2014_12
732,SIR_JOHN_SOANES,292.0,2015_01
733,SIR_JOHN_SOANES,329.0,2015_02
734,SIR_JOHN_SOANES,366.0,2015_03
735,SIR_JOHN_SOANES,270.0,2015_04
736,SIR_JOHN_SOANES,180.0,2015_05
737,SIR_JOHN_SOANES,182.0,2015_06
738,SIR_JOHN_SOANES,95.0,2015_07
739,SIR_JOHN_SOANES,125.0,2015_08
740,SIR_JOHN_SOANES,183.0,2015_09
741,SIR_JOHN_SOANES,172.0,2015_10
742,SIR_JOHN_SOANES,208.0,2015_11
743,SIR_JOHN_SOANES,162.0,2015_12
744,SIR_JOHN_SOANES,143.0,2016_01
745,SIR_JOHN_SOANES,117.0,2016_02
746,SIR_JOHN_SOANES,124.0,2016_03
747,SIR_JOHN_SOANES,104.0,2016_04
748,SIR_JOHN_SOANES,94.0,2016_05
749,SIR_JOHN_SOANES,117.0,2016_06
750,SIR_JOHN_SOANES,106.0,2016_07
751,SIR_JOHN_SOANES,78.0,2016_08
752,TATE_BRITAIN,67.0,2014_04
753,TATE_BRITAIN,235.0,2014_05
754,TATE_BRITAIN,261.0,2014_06
755,TATE_BRITAIN,223.0,2014_07
756,TATE_BRITAIN,190.0,2014_08
757,TATE_BRITAIN,225.0,2014_09
758,TATE_BRITAIN,304.0,2014_10
759,TATE_BRITAIN,262.0,2014_11
760,TATE_BRITAIN,217.0,2014_12
761,TATE_BRITAIN,315.0,2015_01
762,TATE_BRITAIN,238.0,2015_02
763,TATE_BRITAIN,221.0,2015_03
764,TATE_BRITAIN,247.0,2015_04
765,TATE_BRITAIN,188.0,2015_05
766,TATE_BRITAIN,163.0,2015_06
767,TATE_BRITAIN,104.0,2015_07
768,TATE_BRITAIN,148.0,2015_08
769,TATE_BRITAIN,191.0,2015_09
770,TATE_BRITAIN,219.0,2015_10
771,TATE_BRITAIN,208.0,2015_11
772,TATE_BRITAIN,168.0,2015_12
773,TATE_BRITAIN,166.0,2016_01
774,TATE_BRITAIN,217.0,2016_02
775,TATE_BRITAIN,170.0,2016_03
776,TATE_BRITAIN,204.0,2016_04
777,TATE_BRITAIN,121.0,2016_05
778,TATE_BRITAIN,153.0,2016_06
779,TATE_BRITAIN,124.0,2016_07
780,TATE_BRITAIN,132.0,2016_08
781,TATE_MODERN,846.0,2014_01
782,TATE_MODERN,999.0,2014_02
783,TATE_MODERN,949.0,2014_03
784,TATE_MODERN,973.0,2014_04
785,TATE_MODERN,1091.0,2014_05
786,TATE_MODERN,1048.0,2014_06
787,TATE_MODERN,1105.0,2014_07
788,TATE_MODERN,1092.0,2014_08
789,TATE_MODERN,961.0,2014_09
790,TATE_MODERN,859.0,2014_10
791,TATE_MODERN,691.0,2014_11
792,TATE_MODERN,603.0,2014_12
793,TATE_MODERN,653.0,2015_01
794,TATE_MODERN,736.0,2015_02
795,TATE_MODERN,625.0,2015_03
796,TATE_MODERN,637.0,2015_04
797,TATE_MODERN,615.0,2015_05
798,TATE_MODERN,443.0,2015_06
799,TATE_MODERN,621.0,2015_07
800,TATE_MODERN,686.0,2015_08
801,TATE_MODERN,716.0,2015_09
802,TATE_MODERN,803.0,2015_10
803,TATE_MODERN,671.0,2015_11
804,TATE_MODERN,496.0,2015_12
805,TATE_MODERN,551.0,2016_01
806,TATE_MODERN,658.0,2016_02
807,TATE_MODERN,695.0,2016_03
808,TATE_MODERN,701.0,2016_04
809,TATE_MODERN,645.0,2016_05
810,TATE_MODERN,1440.0,2016_06
811,TATE_MODERN,1474.0,2016_07
812,TATE_MODERN,1184.0,2016_08
813,TATE_ST_IVES,20.0,2014_08
814,TATE_ST_IVES,28.0,2014_09
815,TATE_ST_IVES,38.0,2014_10
816,TATE_ST_IVES,25.0,2014_11
817,TATE_ST_IVES,29.0,2014_12
818,TATE_ST_IVES,29.0,2015_01
819,TATE_ST_IVES,27.0,2015_02
820,TATE_ST_IVES,17.0,2015_03
821,TATE_ST_IVES,24.0,2015_04
822,TATE_ST_IVES,22.0,2015_05
823,TATE_ST_IVES,28.0,2015_06
824,TATE_ST_IVES,40.0,2015_07
825,TATE_ST_IVES,57.0,2015_08
826,TATE_ST_IVES,28.0,2015_09
827,TATE_ST_IVES,17.0,2015_10
828,TATE_ST_IVES,7.0,2015_11
829,TATE_ST_IVES,12.0,2015_12
830,TATE_ST_IVES,6.0,2016_01
831,TATE_ST_IVES,7.0,2016_02
832,TATE_ST_IVES,5.0,2016_03
833,TATE_ST_IVES,8.0,2016_04
834,TATE_ST_IVES,13.0,2016_05
835,TATE_ST_IVES,28.0,2016_06
836,TATE_ST_IVES,34.0,2016_07
837,TATE_ST_IVES,50.0,2016_08
