,fl_visit,place,ym
530,18.0,NATIONAL_GALLERY,2015_07
531,18.0,NATIONAL_GALLERY,2015_08
532,31.0,NATIONAL_GALLERY,2015_09
533,18.0,NATIONAL_GALLERY,2015_10
534,14.0,NATIONAL_GALLERY,2015_11
535,23.0,NATIONAL_GALLERY,2015_12
536,21.0,NATIONAL_GALLERY,2016_01
537,14.0,NATIONAL_GALLERY,2016_02
538,18.0,NATIONAL_GALLERY,2016_03
539,11.0,NATIONAL_GALLERY,2016_04
540,10.0,NATIONAL_GALLERY,2016_05
541,13.0,NATIONAL_GALLERY,2016_06
542,9.0,NATIONAL_GALLERY,2016_07
543,12.0,NATIONAL_GALLERY,2016_08
544,3.0,NATIONAL_PORTRAIT_GALLERY,2014_01
545,8.0,NATIONAL_PORTRAIT_GALLERY,2014_02
546,13.0,NATIONAL_PORTRAIT_GALLERY,2014_03
547,6.0,NATIONAL_PORTRAIT_GALLERY,2014_04
548,2.0,NATIONAL_PORTRAIT_GALLERY,2014_05
549,4.0,NATIONAL_PORTRAIT_GALLERY,2014_06
550,3.0,NATIONAL_PORTRAIT_GALLERY,2014_07
551,3.0,NATIONAL_PORTRAIT_GALLERY,2014_08
552,10.0,NATIONAL_PORTRAIT_GALLERY,2014_09
553,3.0,NATIONAL_PORTRAIT_GALLERY,2014_10
554,8.0,NATIONAL_PORTRAIT_GALLERY,2014_11
555,8.0,NATIONAL_PORTRAIT_GALLERY,2014_12
556,10.0,NATIONAL_PORTRAIT_GALLERY,2015_01
557,3.0,NATIONAL_PORTRAIT_GALLERY,2015_02
558,6.0,NATIONAL_PORTRAIT_GALLERY,2015_03
559,6.0,NATIONAL_PORTRAIT_GALLERY,2015_04
560,8.0,NATIONAL_PORTRAIT_GALLERY,2015_05
561,4.0,NATIONAL_PORTRAIT_GALLERY,2015_06
562,9.0,NATIONAL_PORTRAIT_GALLERY,2015_07
563,4.0,NATIONAL_PORTRAIT_GALLERY,2015_08
564,2.0,NATIONAL_PORTRAIT_GALLERY,2015_09
565,2.0,NATIONAL_PORTRAIT_GALLERY,2015_10
566,6.0,NATIONAL_PORTRAIT_GALLERY,2015_11
567,5.0,NATIONAL_PORTRAIT_GALLERY,2015_12
568,6.0,NATIONAL_PORTRAIT_GALLERY,2016_01
569,3.0,NATIONAL_PORTRAIT_GALLERY,2016_02
570,5.0,NATIONAL_PORTRAIT_GALLERY,2016_03
571,6.0,NATIONAL_PORTRAIT_GALLERY,2016_04
572,2.0,NATIONAL_PORTRAIT_GALLERY,2016_05
573,3.0,NATIONAL_PORTRAIT_GALLERY,2016_06
574,4.0,NATIONAL_PORTRAIT_GALLERY,2016_07
575,3.0,NATIONAL_PORTRAIT_GALLERY,2016_08
576,15.0,ROYAL_MUSEUMS_GREENWICH,2014_01
577,19.0,ROYAL_MUSEUMS_GREENWICH,2014_02
578,33.0,ROYAL_MUSEUMS_GREENWICH,2014_03
579,22.0,ROYAL_MUSEUMS_GREENWICH,2014_04
580,19.0,ROYAL_MUSEUMS_GREENWICH,2014_05
581,15.0,ROYAL_MUSEUMS_GREENWICH,2014_06
582,18.0,ROYAL_MUSEUMS_GREENWICH,2014_07
583,34.0,ROYAL_MUSEUMS_GREENWICH,2014_08
584,27.0,ROYAL_MUSEUMS_GREENWICH,2014_09
585,14.0,ROYAL_MUSEUMS_GREENWICH,2014_10
586,17.0,ROYAL_MUSEUMS_GREENWICH,2014_11
587,13.0,ROYAL_MUSEUMS_GREENWICH,2014_12
588,13.0,ROYAL_MUSEUMS_GREENWICH,2015_01
589,11.0,ROYAL_MUSEUMS_GREENWICH,2015_02
590,16.0,ROYAL_MUSEUMS_GREENWICH,2015_03
591,19.0,ROYAL_MUSEUMS_GREENWICH,2015_04
592,27.0,ROYAL_MUSEUMS_GREENWICH,2015_05
593,11.0,ROYAL_MUSEUMS_GREENWICH,2015_06
594,10.0,ROYAL_MUSEUMS_GREENWICH,2015_07
595,20.0,ROYAL_MUSEUMS_GREENWICH,2015_08
596,10.0,ROYAL_MUSEUMS_GREENWICH,2015_09
597,10.0,ROYAL_MUSEUMS_GREENWICH,2015_10
598,2.0,ROYAL_MUSEUMS_GREENWICH,2015_11
599,4.0,ROYAL_MUSEUMS_GREENWICH,2015_12
600,8.0,ROYAL_MUSEUMS_GREENWICH,2016_01
601,6.0,ROYAL_MUSEUMS_GREENWICH,2016_02
602,12.0,ROYAL_MUSEUMS_GREENWICH,2016_03
603,5.0,ROYAL_MUSEUMS_GREENWICH,2016_04
604,14.0,ROYAL_MUSEUMS_GREENWICH,2016_05
605,0.0,ROYAL_MUSEUMS_GREENWICH,2016_06
606,9.0,ROYAL_MUSEUMS_GREENWICH,2016_07
607,6.0,ROYAL_MUSEUMS_GREENWICH,2016_08
608,4.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2014_01
609,11.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2014_02
610,7.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2014_03
611,9.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2014_04
612,12.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2014_05
613,7.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2014_06
614,10.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2014_07
615,10.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2014_08
616,6.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2014_09
617,8.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2014_10
618,4.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2014_11
619,5.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2014_12
620,4.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2015_01
621,4.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2015_02
622,7.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2015_03
623,7.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2015_04
624,6.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2015_05
625,8.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2015_06
626,4.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2015_07
627,6.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2015_08
628,2.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2015_09
629,5.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2015_10
630,5.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2015_11
631,4.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2015_12
632,4.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2016_01
633,2.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2016_02
634,4.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2016_03
635,3.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2016_04
636,6.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2016_05
637,5.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2016_06
638,6.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2016_07
639,8.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2016_08
640,2.0,SCIENCE_LOCOMOTION_SHILDON,2014_01
641,12.0,SCIENCE_LOCOMOTION_SHILDON,2014_02
642,1.0,SCIENCE_LOCOMOTION_SHILDON,2014_03
643,0.0,SCIENCE_LOCOMOTION_SHILDON,2014_04
644,3.0,SCIENCE_LOCOMOTION_SHILDON,2014_05
645,0.0,SCIENCE_LOCOMOTION_SHILDON,2014_06
646,0.0,SCIENCE_LOCOMOTION_SHILDON,2014_07
647,0.0,SCIENCE_LOCOMOTION_SHILDON,2014_08
648,0.0,SCIENCE_LOCOMOTION_SHILDON,2014_09
649,0.0,SCIENCE_LOCOMOTION_SHILDON,2014_10
650,1.0,SCIENCE_LOCOMOTION_SHILDON,2014_11
651,0.0,SCIENCE_LOCOMOTION_SHILDON,2014_12
652,0.0,SCIENCE_LOCOMOTION_SHILDON,2015_01
653,2.0,SCIENCE_LOCOMOTION_SHILDON,2015_02
654,0.0,SCIENCE_LOCOMOTION_SHILDON,2015_03
655,3.0,SCIENCE_LOCOMOTION_SHILDON,2015_04
656,2.0,SCIENCE_LOCOMOTION_SHILDON,2015_05
657,1.0,SCIENCE_LOCOMOTION_SHILDON,2015_06
658,1.0,SCIENCE_LOCOMOTION_SHILDON,2015_07
659,0.0,SCIENCE_LOCOMOTION_SHILDON,2015_08
660,0.0,SCIENCE_LOCOMOTION_SHILDON,2015_09
661,1.0,SCIENCE_LOCOMOTION_SHILDON,2015_10
662,0.0,SCIENCE_LOCOMOTION_SHILDON,2015_11
663,0.0,SCIENCE_LOCOMOTION_SHILDON,2015_12
664,2.0,SCIENCE_LOCOMOTION_SHILDON,2016_01
665,0.0,SCIENCE_LOCOMOTION_SHILDON,2016_02
666,0.0,SCIENCE_LOCOMOTION_SHILDON,2016_03
667,3.0,SCIENCE_LOCOMOTION_SHILDON,2016_04
668,2.0,SCIENCE_LOCOMOTION_SHILDON,2016_05
669,0.0,SCIENCE_LOCOMOTION_SHILDON,2016_06
670,2.0,SCIENCE_LOCOMOTION_SHILDON,2016_07
671,2.0,SCIENCE_LOCOMOTION_SHILDON,2016_08
672,2.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2014_01
673,4.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2014_02
674,1.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2014_03
675,1.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2014_04
676,3.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2014_05
677,0.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2014_06
678,3.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2014_07
679,4.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2014_08
680,2.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2014_09
681,1.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2014_10
682,1.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2014_11
683,0.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2014_12
684,0.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2015_01
685,0.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2015_02
686,1.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2015_03
687,1.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2015_04
688,0.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2015_05
689,1.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2015_06
690,0.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2015_07
691,1.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2015_08
692,2.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2015_09
693,2.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2015_10
694,0.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2015_11
695,0.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2015_12
696,1.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2016_01
697,2.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2016_02
698,0.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2016_03
699,0.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2016_04
700,1.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2016_05
701,0.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2016_06
702,0.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2016_07
703,2.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2016_08
704,21.0,SCIENCE_SOUTH_KENSINGTON,2014_01
705,12.0,SCIENCE_SOUTH_KENSINGTON,2014_02
706,16.0,SCIENCE_SOUTH_KENSINGTON,2014_03
707,20.0,SCIENCE_SOUTH_KENSINGTON,2014_04
708,14.0,SCIENCE_SOUTH_KENSINGTON,2014_05
709,15.0,SCIENCE_SOUTH_KENSINGTON,2014_06
710,12.0,SCIENCE_SOUTH_KENSINGTON,2014_07
711,10.0,SCIENCE_SOUTH_KENSINGTON,2014_08
712,9.0,SCIENCE_SOUTH_KENSINGTON,2014_09
713,18.0,SCIENCE_SOUTH_KENSINGTON,2014_10
714,16.0,SCIENCE_SOUTH_KENSINGTON,2014_11
715,9.0,SCIENCE_SOUTH_KENSINGTON,2014_12
716,12.0,SCIENCE_SOUTH_KENSINGTON,2015_01
717,19.0,SCIENCE_SOUTH_KENSINGTON,2015_02
718,6.0,SCIENCE_SOUTH_KENSINGTON,2015_03
719,14.0,SCIENCE_SOUTH_KENSINGTON,2015_04
720,9.0,SCIENCE_SOUTH_KENSINGTON,2015_05
721,15.0,SCIENCE_SOUTH_KENSINGTON,2015_06
722,6.0,SCIENCE_SOUTH_KENSINGTON,2015_07
723,14.0,SCIENCE_SOUTH_KENSINGTON,2015_08
724,19.0,SCIENCE_SOUTH_KENSINGTON,2015_09
725,9.0,SCIENCE_SOUTH_KENSINGTON,2015_10
726,7.0,SCIENCE_SOUTH_KENSINGTON,2015_11
727,16.0,SCIENCE_SOUTH_KENSINGTON,2015_12
728,14.0,SCIENCE_SOUTH_KENSINGTON,2016_01
729,18.0,SCIENCE_SOUTH_KENSINGTON,2016_02
730,9.0,SCIENCE_SOUTH_KENSINGTON,2016_03
731,10.0,SCIENCE_SOUTH_KENSINGTON,2016_04
732,5.0,SCIENCE_SOUTH_KENSINGTON,2016_05
733,6.0,SCIENCE_SOUTH_KENSINGTON,2016_06
734,5.0,SCIENCE_SOUTH_KENSINGTON,2016_07
735,0.0,SCIENCE_SOUTH_KENSINGTON,2016_08
736,0.0,SIR_JOHN_SOANES,2014_01
737,0.0,SIR_JOHN_SOANES,2014_02
738,0.0,SIR_JOHN_SOANES,2014_03
739,0.0,SIR_JOHN_SOANES,2014_04
740,0.0,SIR_JOHN_SOANES,2014_05
741,0.0,SIR_JOHN_SOANES,2014_06
742,0.0,SIR_JOHN_SOANES,2014_07
743,0.0,SIR_JOHN_SOANES,2014_08
744,0.0,SIR_JOHN_SOANES,2014_09
745,0.0,SIR_JOHN_SOANES,2014_10
746,1.0,SIR_JOHN_SOANES,2014_11
747,0.0,SIR_JOHN_SOANES,2014_12
748,0.0,SIR_JOHN_SOANES,2015_01
749,0.0,SIR_JOHN_SOANES,2015_02
750,0.0,SIR_JOHN_SOANES,2015_03
751,0.0,SIR_JOHN_SOANES,2015_04
752,0.0,SIR_JOHN_SOANES,2015_05
753,0.0,SIR_JOHN_SOANES,2015_06
754,0.0,SIR_JOHN_SOANES,2015_07
755,0.0,SIR_JOHN_SOANES,2015_08
756,0.0,SIR_JOHN_SOANES,2015_09
757,0.0,SIR_JOHN_SOANES,2015_10
758,0.0,SIR_JOHN_SOANES,2015_11
759,0.0,SIR_JOHN_SOANES,2015_12
760,0.0,SIR_JOHN_SOANES,2016_01
761,0.0,SIR_JOHN_SOANES,2016_02
762,0.0,SIR_JOHN_SOANES,2016_03
763,0.0,SIR_JOHN_SOANES,2016_04
764,0.0,SIR_JOHN_SOANES,2016_05
765,0.0,SIR_JOHN_SOANES,2016_06
766,0.0,SIR_JOHN_SOANES,2016_07
767,0.0,SIR_JOHN_SOANES,2016_08
768,13.0,TATE_BRITAIN,2014_01
769,36.0,TATE_BRITAIN,2014_02
770,18.0,TATE_BRITAIN,2014_03
771,21.0,TATE_BRITAIN,2014_04
772,13.0,TATE_BRITAIN,2014_05
773,26.0,TATE_BRITAIN,2014_06
774,15.0,TATE_BRITAIN,2014_07
775,19.0,TATE_BRITAIN,2014_08
776,10.0,TATE_BRITAIN,2014_09
777,19.0,TATE_BRITAIN,2014_10
778,19.0,TATE_BRITAIN,2014_11
779,17.0,TATE_BRITAIN,2014_12
780,27.0,TATE_BRITAIN,2015_01
781,12.0,TATE_BRITAIN,2015_02
782,17.0,TATE_BRITAIN,2015_03
783,25.0,TATE_BRITAIN,2015_04
784,14.0,TATE_BRITAIN,2015_05
785,16.0,TATE_BRITAIN,2015_06
786,23.0,TATE_BRITAIN,2015_07
787,16.0,TATE_BRITAIN,2015_08
788,27.0,TATE_BRITAIN,2015_09
789,15.0,TATE_BRITAIN,2015_10
790,13.0,TATE_BRITAIN,2015_11
791,3.0,TATE_BRITAIN,2015_12
792,19.0,TATE_BRITAIN,2016_01
793,16.0,TATE_BRITAIN,2016_02
794,17.0,TATE_BRITAIN,2016_03
795,21.0,TATE_BRITAIN,2016_04
796,19.0,TATE_BRITAIN,2016_05
797,4.0,TATE_BRITAIN,2016_06
798,8.0,TATE_BRITAIN,2016_07
799,7.0,TATE_BRITAIN,2016_08
800,2.0,TATE_LIVERPOOL,2014_01
801,1.0,TATE_LIVERPOOL,2014_02
802,3.0,TATE_LIVERPOOL,2014_03
803,3.0,TATE_LIVERPOOL,2014_04
804,3.0,TATE_LIVERPOOL,2014_05
805,5.0,TATE_LIVERPOOL,2014_06
806,7.0,TATE_LIVERPOOL,2014_07
807,5.0,TATE_LIVERPOOL,2014_08
808,6.0,TATE_LIVERPOOL,2014_09
809,4.0,TATE_LIVERPOOL,2014_10
810,3.0,TATE_LIVERPOOL,2014_11
811,6.0,TATE_LIVERPOOL,2014_12
812,4.0,TATE_LIVERPOOL,2015_01
813,10.0,TATE_LIVERPOOL,2015_02
814,6.0,TATE_LIVERPOOL,2015_03
815,4.0,TATE_LIVERPOOL,2015_04
816,2.0,TATE_LIVERPOOL,2015_05
817,4.0,TATE_LIVERPOOL,2015_06
818,6.0,TATE_LIVERPOOL,2015_07
819,4.0,TATE_LIVERPOOL,2015_08
820,7.0,TATE_LIVERPOOL,2015_09
821,2.0,TATE_LIVERPOOL,2015_10
822,2.0,TATE_LIVERPOOL,2015_11
823,4.0,TATE_LIVERPOOL,2015_12
824,2.0,TATE_LIVERPOOL,2016_01
825,2.0,TATE_LIVERPOOL,2016_02
826,3.0,TATE_LIVERPOOL,2016_03
827,0.0,TATE_LIVERPOOL,2016_04
828,1.0,TATE_LIVERPOOL,2016_05
829,2.0,TATE_LIVERPOOL,2016_06
830,2.0,TATE_LIVERPOOL,2016_07
831,7.0,TATE_LIVERPOOL,2016_08
832,56.0,TATE_MODERN,2014_01
833,54.0,TATE_MODERN,2014_02
834,59.0,TATE_MODERN,2014_03
835,45.0,TATE_MODERN,2014_04
836,61.0,TATE_MODERN,2014_05
837,43.0,TATE_MODERN,2014_06
838,44.0,TATE_MODERN,2014_07
839,67.0,TATE_MODERN,2014_08
840,44.0,TATE_MODERN,2014_09
841,46.0,TATE_MODERN,2014_10
842,46.0,TATE_MODERN,2014_11
843,47.0,TATE_MODERN,2014_12
844,45.0,TATE_MODERN,2015_01
845,41.0,TATE_MODERN,2015_02
846,39.0,TATE_MODERN,2015_03
847,34.0,TATE_MODERN,2015_04
848,49.0,TATE_MODERN,2015_05
849,40.0,TATE_MODERN,2015_06
850,35.0,TATE_MODERN,2015_07
851,38.0,TATE_MODERN,2015_08
852,25.0,TATE_MODERN,2015_09
853,23.0,TATE_MODERN,2015_10
854,29.0,TATE_MODERN,2015_11
855,20.0,TATE_MODERN,2015_12
856,31.0,TATE_MODERN,2016_01
857,31.0,TATE_MODERN,2016_02
858,40.0,TATE_MODERN,2016_03
859,31.0,TATE_MODERN,2016_04
860,25.0,TATE_MODERN,2016_05
861,78.0,TATE_MODERN,2016_06
862,76.0,TATE_MODERN,2016_07
863,55.0,TATE_MODERN,2016_08
864,1.0,TATE_ST_IVES,2014_01
865,0.0,TATE_ST_IVES,2014_02
866,0.0,TATE_ST_IVES,2014_03
867,0.0,TATE_ST_IVES,2014_04
868,0.0,TATE_ST_IVES,2014_05
869,1.0,TATE_ST_IVES,2014_06
870,0.0,TATE_ST_IVES,2014_07
871,3.0,TATE_ST_IVES,2014_08
872,1.0,TATE_ST_IVES,2014_09
873,0.0,TATE_ST_IVES,2014_10
874,0.0,TATE_ST_IVES,2014_11
875,0.0,TATE_ST_IVES,2014_12
876,1.0,TATE_ST_IVES,2015_01
877,0.0,TATE_ST_IVES,2015_02
878,1.0,TATE_ST_IVES,2015_03
879,2.0,TATE_ST_IVES,2015_04
880,2.0,TATE_ST_IVES,2015_05
881,0.0,TATE_ST_IVES,2015_06
882,3.0,TATE_ST_IVES,2015_07
883,0.0,TATE_ST_IVES,2015_08
884,2.0,TATE_ST_IVES,2015_09
885,1.0,TATE_ST_IVES,2015_10
886,0.0,TATE_ST_IVES,2015_11
887,0.0,TATE_ST_IVES,2015_12
888,0.0,TATE_ST_IVES,2016_01
889,0.0,TATE_ST_IVES,2016_02
890,0.0,TATE_ST_IVES,2016_03
891,0.0,TATE_ST_IVES,2016_04
892,0.0,TATE_ST_IVES,2016_05
893,0.0,TATE_ST_IVES,2016_06
894,2.0,TATE_ST_IVES,2016_07
895,0.0,TATE_ST_IVES,2016_08
896,0.0,WALLACE_COLLECTION,2014_01
897,0.0,WALLACE_COLLECTION,2014_02
898,2.0,WALLACE_COLLECTION,2014_03
899,0.0,WALLACE_COLLECTION,2014_04
900,0.0,WALLACE_COLLECTION,2014_05
901,1.0,WALLACE_COLLECTION,2014_06
902,3.0,WALLACE_COLLECTION,2014_07
903,2.0,WALLACE_COLLECTION,2014_08
904,1.0,WALLACE_COLLECTION,2014_09
905,1.0,WALLACE_COLLECTION,2014_10
906,0.0,WALLACE_COLLECTION,2014_11
907,2.0,WALLACE_COLLECTION,2014_12
908,3.0,WALLACE_COLLECTION,2015_01
909,2.0,WALLACE_COLLECTION,2015_02
910,1.0,WALLACE_COLLECTION,2015_03
911,2.0,WALLACE_COLLECTION,2015_04
912,4.0,WALLACE_COLLECTION,2015_05
913,3.0,WALLACE_COLLECTION,2015_06
914,6.0,WALLACE_COLLECTION,2015_07
915,6.0,WALLACE_COLLECTION,2015_08
916,1.0,WALLACE_COLLECTION,2015_09
917,5.0,WALLACE_COLLECTION,2015_10
918,0.0,WALLACE_COLLECTION,2015_11
919,0.0,WALLACE_COLLECTION,2015_12
920,2.0,WALLACE_COLLECTION,2016_01
921,4.0,WALLACE_COLLECTION,2016_02
922,0.0,WALLACE_COLLECTION,2016_03
923,0.0,WALLACE_COLLECTION,2016_04
924,1.0,WALLACE_COLLECTION,2016_05
925,2.0,WALLACE_COLLECTION,2016_06
926,1.0,WALLACE_COLLECTION,2016_07
927,0.0,WALLACE_COLLECTION,2016_08
