,fl_visit,place,ym
530,74.0,NATIONAL_GALLERY,2015_07
531,88.0,NATIONAL_GALLERY,2015_08
532,77.0,NATIONAL_GALLERY,2015_09
533,56.0,NATIONAL_GALLERY,2015_10
534,47.0,NATIONAL_GALLERY,2015_11
535,83.0,NATIONAL_GALLERY,2015_12
536,88.0,NATIONAL_GALLERY,2016_01
537,67.0,NATIONAL_GALLERY,2016_02
538,61.0,NATIONAL_GALLERY,2016_03
539,59.0,NATIONAL_GALLERY,2016_04
540,62.0,NATIONAL_GALLERY,2016_05
541,62.0,NATIONAL_GALLERY,2016_06
542,58.0,NATIONAL_GALLERY,2016_07
543,45.0,NATIONAL_GALLERY,2016_08
544,26.0,NATIONAL_PORTRAIT_GALLERY,2014_01
545,43.0,NATIONAL_PORTRAIT_GALLERY,2014_02
546,43.0,NATIONAL_PORTRAIT_GALLERY,2014_03
547,37.0,NATIONAL_PORTRAIT_GALLERY,2014_04
548,38.0,NATIONAL_PORTRAIT_GALLERY,2014_05
549,50.0,NATIONAL_PORTRAIT_GALLERY,2014_06
550,30.0,NATIONAL_PORTRAIT_GALLERY,2014_07
551,35.0,NATIONAL_PORTRAIT_GALLERY,2014_08
552,53.0,NATIONAL_PORTRAIT_GALLERY,2014_09
553,38.0,NATIONAL_PORTRAIT_GALLERY,2014_10
554,34.0,NATIONAL_PORTRAIT_GALLERY,2014_11
555,48.0,NATIONAL_PORTRAIT_GALLERY,2014_12
556,36.0,NATIONAL_PORTRAIT_GALLERY,2015_01
557,32.0,NATIONAL_PORTRAIT_GALLERY,2015_02
558,35.0,NATIONAL_PORTRAIT_GALLERY,2015_03
559,35.0,NATIONAL_PORTRAIT_GALLERY,2015_04
560,41.0,NATIONAL_PORTRAIT_GALLERY,2015_05
561,38.0,NATIONAL_PORTRAIT_GALLERY,2015_06
562,44.0,NATIONAL_PORTRAIT_GALLERY,2015_07
563,45.0,NATIONAL_PORTRAIT_GALLERY,2015_08
564,30.0,NATIONAL_PORTRAIT_GALLERY,2015_09
565,28.0,NATIONAL_PORTRAIT_GALLERY,2015_10
566,26.0,NATIONAL_PORTRAIT_GALLERY,2015_11
567,37.0,NATIONAL_PORTRAIT_GALLERY,2015_12
568,38.0,NATIONAL_PORTRAIT_GALLERY,2016_01
569,32.0,NATIONAL_PORTRAIT_GALLERY,2016_02
570,21.0,NATIONAL_PORTRAIT_GALLERY,2016_03
571,28.0,NATIONAL_PORTRAIT_GALLERY,2016_04
572,28.0,NATIONAL_PORTRAIT_GALLERY,2016_05
573,23.0,NATIONAL_PORTRAIT_GALLERY,2016_06
574,29.0,NATIONAL_PORTRAIT_GALLERY,2016_07
575,24.0,NATIONAL_PORTRAIT_GALLERY,2016_08
576,19.0,ROYAL_MUSEUMS_GREENWICH,2014_01
577,24.0,ROYAL_MUSEUMS_GREENWICH,2014_02
578,39.0,ROYAL_MUSEUMS_GREENWICH,2014_03
579,27.0,ROYAL_MUSEUMS_GREENWICH,2014_04
580,26.0,ROYAL_MUSEUMS_GREENWICH,2014_05
581,24.0,ROYAL_MUSEUMS_GREENWICH,2014_06
582,23.0,ROYAL_MUSEUMS_GREENWICH,2014_07
583,39.0,ROYAL_MUSEUMS_GREENWICH,2014_08
584,31.0,ROYAL_MUSEUMS_GREENWICH,2014_09
585,17.0,ROYAL_MUSEUMS_GREENWICH,2014_10
586,22.0,ROYAL_MUSEUMS_GREENWICH,2014_11
587,15.0,ROYAL_MUSEUMS_GREENWICH,2014_12
588,16.0,ROYAL_MUSEUMS_GREENWICH,2015_01
589,19.0,ROYAL_MUSEUMS_GREENWICH,2015_02
590,17.0,ROYAL_MUSEUMS_GREENWICH,2015_03
591,28.0,ROYAL_MUSEUMS_GREENWICH,2015_04
592,32.0,ROYAL_MUSEUMS_GREENWICH,2015_05
593,16.0,ROYAL_MUSEUMS_GREENWICH,2015_06
594,16.0,ROYAL_MUSEUMS_GREENWICH,2015_07
595,27.0,ROYAL_MUSEUMS_GREENWICH,2015_08
596,15.0,ROYAL_MUSEUMS_GREENWICH,2015_09
597,15.0,ROYAL_MUSEUMS_GREENWICH,2015_10
598,8.0,ROYAL_MUSEUMS_GREENWICH,2015_11
599,8.0,ROYAL_MUSEUMS_GREENWICH,2015_12
600,10.0,ROYAL_MUSEUMS_GREENWICH,2016_01
601,10.0,ROYAL_MUSEUMS_GREENWICH,2016_02
602,16.0,ROYAL_MUSEUMS_GREENWICH,2016_03
603,5.0,ROYAL_MUSEUMS_GREENWICH,2016_04
604,17.0,ROYAL_MUSEUMS_GREENWICH,2016_05
605,4.0,ROYAL_MUSEUMS_GREENWICH,2016_06
606,9.0,ROYAL_MUSEUMS_GREENWICH,2016_07
607,8.0,ROYAL_MUSEUMS_GREENWICH,2016_08
608,8.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2014_01
609,15.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2014_02
610,11.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2014_03
611,13.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2014_04
612,16.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2014_05
613,11.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2014_06
614,17.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2014_07
615,30.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2014_08
616,12.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2014_09
617,12.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2014_10
618,6.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2014_11
619,7.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2014_12
620,7.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2015_01
621,8.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2015_02
622,8.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2015_03
623,7.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2015_04
624,8.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2015_05
625,10.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2015_06
626,9.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2015_07
627,14.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2015_08
628,5.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2015_09
629,8.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2015_10
630,6.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2015_11
631,5.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2015_12
632,5.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2016_01
633,2.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2016_02
634,5.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2016_03
635,4.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2016_04
636,8.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2016_05
637,7.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2016_06
638,7.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2016_07
639,14.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2016_08
640,2.0,SCIENCE_LOCOMOTION_SHILDON,2014_01
641,42.0,SCIENCE_LOCOMOTION_SHILDON,2014_02
642,8.0,SCIENCE_LOCOMOTION_SHILDON,2014_03
643,4.0,SCIENCE_LOCOMOTION_SHILDON,2014_04
644,5.0,SCIENCE_LOCOMOTION_SHILDON,2014_05
645,1.0,SCIENCE_LOCOMOTION_SHILDON,2014_06
646,2.0,SCIENCE_LOCOMOTION_SHILDON,2014_07
647,0.0,SCIENCE_LOCOMOTION_SHILDON,2014_08
648,2.0,SCIENCE_LOCOMOTION_SHILDON,2014_09
649,1.0,SCIENCE_LOCOMOTION_SHILDON,2014_10
650,1.0,SCIENCE_LOCOMOTION_SHILDON,2014_11
651,1.0,SCIENCE_LOCOMOTION_SHILDON,2014_12
652,1.0,SCIENCE_LOCOMOTION_SHILDON,2015_01
653,2.0,SCIENCE_LOCOMOTION_SHILDON,2015_02
654,1.0,SCIENCE_LOCOMOTION_SHILDON,2015_03
655,4.0,SCIENCE_LOCOMOTION_SHILDON,2015_04
656,2.0,SCIENCE_LOCOMOTION_SHILDON,2015_05
657,1.0,SCIENCE_LOCOMOTION_SHILDON,2015_06
658,1.0,SCIENCE_LOCOMOTION_SHILDON,2015_07
659,2.0,SCIENCE_LOCOMOTION_SHILDON,2015_08
660,3.0,SCIENCE_LOCOMOTION_SHILDON,2015_09
661,6.0,SCIENCE_LOCOMOTION_SHILDON,2015_10
662,0.0,SCIENCE_LOCOMOTION_SHILDON,2015_11
663,0.0,SCIENCE_LOCOMOTION_SHILDON,2015_12
664,2.0,SCIENCE_LOCOMOTION_SHILDON,2016_01
665,0.0,SCIENCE_LOCOMOTION_SHILDON,2016_02
666,0.0,SCIENCE_LOCOMOTION_SHILDON,2016_03
667,4.0,SCIENCE_LOCOMOTION_SHILDON,2016_04
668,3.0,SCIENCE_LOCOMOTION_SHILDON,2016_05
669,1.0,SCIENCE_LOCOMOTION_SHILDON,2016_06
670,7.0,SCIENCE_LOCOMOTION_SHILDON,2016_07
671,2.0,SCIENCE_LOCOMOTION_SHILDON,2016_08
672,3.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2014_01
673,5.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2014_02
674,1.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2014_03
675,2.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2014_04
676,6.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2014_05
677,2.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2014_06
678,7.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2014_07
679,5.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2014_08
680,3.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2014_09
681,4.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2014_10
682,3.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2014_11
683,3.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2014_12
684,0.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2015_01
685,0.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2015_02
686,1.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2015_03
687,2.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2015_04
688,1.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2015_05
689,2.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2015_06
690,3.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2015_07
691,1.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2015_08
692,4.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2015_09
693,4.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2015_10
694,1.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2015_11
695,1.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2015_12
696,3.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2016_01
697,3.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2016_02
698,1.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2016_03
699,2.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2016_04
700,2.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2016_05
701,1.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2016_06
702,0.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2016_07
703,2.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2016_08
704,25.0,SCIENCE_SOUTH_KENSINGTON,2014_01
705,19.0,SCIENCE_SOUTH_KENSINGTON,2014_02
706,18.0,SCIENCE_SOUTH_KENSINGTON,2014_03
707,25.0,SCIENCE_SOUTH_KENSINGTON,2014_04
708,20.0,SCIENCE_SOUTH_KENSINGTON,2014_05
709,19.0,SCIENCE_SOUTH_KENSINGTON,2014_06
710,22.0,SCIENCE_SOUTH_KENSINGTON,2014_07
711,20.0,SCIENCE_SOUTH_KENSINGTON,2014_08
712,13.0,SCIENCE_SOUTH_KENSINGTON,2014_09
713,24.0,SCIENCE_SOUTH_KENSINGTON,2014_10
714,19.0,SCIENCE_SOUTH_KENSINGTON,2014_11
715,13.0,SCIENCE_SOUTH_KENSINGTON,2014_12
716,18.0,SCIENCE_SOUTH_KENSINGTON,2015_01
717,23.0,SCIENCE_SOUTH_KENSINGTON,2015_02
718,11.0,SCIENCE_SOUTH_KENSINGTON,2015_03
719,18.0,SCIENCE_SOUTH_KENSINGTON,2015_04
720,11.0,SCIENCE_SOUTH_KENSINGTON,2015_05
721,25.0,SCIENCE_SOUTH_KENSINGTON,2015_06
722,12.0,SCIENCE_SOUTH_KENSINGTON,2015_07
723,19.0,SCIENCE_SOUTH_KENSINGTON,2015_08
724,23.0,SCIENCE_SOUTH_KENSINGTON,2015_09
725,10.0,SCIENCE_SOUTH_KENSINGTON,2015_10
726,18.0,SCIENCE_SOUTH_KENSINGTON,2015_11
727,21.0,SCIENCE_SOUTH_KENSINGTON,2015_12
728,18.0,SCIENCE_SOUTH_KENSINGTON,2016_01
729,27.0,SCIENCE_SOUTH_KENSINGTON,2016_02
730,14.0,SCIENCE_SOUTH_KENSINGTON,2016_03
731,14.0,SCIENCE_SOUTH_KENSINGTON,2016_04
732,12.0,SCIENCE_SOUTH_KENSINGTON,2016_05
733,10.0,SCIENCE_SOUTH_KENSINGTON,2016_06
734,9.0,SCIENCE_SOUTH_KENSINGTON,2016_07
735,2.0,SCIENCE_SOUTH_KENSINGTON,2016_08
736,1.0,SIR_JOHN_SOANES,2014_01
737,3.0,SIR_JOHN_SOANES,2014_02
738,2.0,SIR_JOHN_SOANES,2014_03
739,9.0,SIR_JOHN_SOANES,2014_04
740,8.0,SIR_JOHN_SOANES,2014_05
741,2.0,SIR_JOHN_SOANES,2014_06
742,2.0,SIR_JOHN_SOANES,2014_07
743,3.0,SIR_JOHN_SOANES,2014_08
744,3.0,SIR_JOHN_SOANES,2014_09
745,5.0,SIR_JOHN_SOANES,2014_10
746,4.0,SIR_JOHN_SOANES,2014_11
747,1.0,SIR_JOHN_SOANES,2014_12
748,1.0,SIR_JOHN_SOANES,2015_01
749,0.0,SIR_JOHN_SOANES,2015_02
750,6.0,SIR_JOHN_SOANES,2015_03
751,3.0,SIR_JOHN_SOANES,2015_04
752,5.0,SIR_JOHN_SOANES,2015_05
753,2.0,SIR_JOHN_SOANES,2015_06
754,2.0,SIR_JOHN_SOANES,2015_07
755,2.0,SIR_JOHN_SOANES,2015_08
756,1.0,SIR_JOHN_SOANES,2015_09
757,2.0,SIR_JOHN_SOANES,2015_10
758,0.0,SIR_JOHN_SOANES,2015_11
759,4.0,SIR_JOHN_SOANES,2015_12
760,0.0,SIR_JOHN_SOANES,2016_01
761,2.0,SIR_JOHN_SOANES,2016_02
762,1.0,SIR_JOHN_SOANES,2016_03
763,1.0,SIR_JOHN_SOANES,2016_04
764,2.0,SIR_JOHN_SOANES,2016_05
765,4.0,SIR_JOHN_SOANES,2016_06
766,2.0,SIR_JOHN_SOANES,2016_07
767,2.0,SIR_JOHN_SOANES,2016_08
768,16.0,TATE_BRITAIN,2014_01
769,41.0,TATE_BRITAIN,2014_02
770,25.0,TATE_BRITAIN,2014_03
771,25.0,TATE_BRITAIN,2014_04
772,17.0,TATE_BRITAIN,2014_05
773,33.0,TATE_BRITAIN,2014_06
774,17.0,TATE_BRITAIN,2014_07
775,21.0,TATE_BRITAIN,2014_08
776,14.0,TATE_BRITAIN,2014_09
777,24.0,TATE_BRITAIN,2014_10
778,21.0,TATE_BRITAIN,2014_11
779,27.0,TATE_BRITAIN,2014_12
780,34.0,TATE_BRITAIN,2015_01
781,30.0,TATE_BRITAIN,2015_02
782,33.0,TATE_BRITAIN,2015_03
783,32.0,TATE_BRITAIN,2015_04
784,23.0,TATE_BRITAIN,2015_05
785,35.0,TATE_BRITAIN,2015_06
786,51.0,TATE_BRITAIN,2015_07
787,33.0,TATE_BRITAIN,2015_08
788,41.0,TATE_BRITAIN,2015_09
789,30.0,TATE_BRITAIN,2015_10
790,22.0,TATE_BRITAIN,2015_11
791,4.0,TATE_BRITAIN,2015_12
792,31.0,TATE_BRITAIN,2016_01
793,28.0,TATE_BRITAIN,2016_02
794,34.0,TATE_BRITAIN,2016_03
795,28.0,TATE_BRITAIN,2016_04
796,23.0,TATE_BRITAIN,2016_05
797,5.0,TATE_BRITAIN,2016_06
798,11.0,TATE_BRITAIN,2016_07
799,11.0,TATE_BRITAIN,2016_08
800,17.0,TATE_LIVERPOOL,2014_01
801,16.0,TATE_LIVERPOOL,2014_02
802,27.0,TATE_LIVERPOOL,2014_03
803,25.0,TATE_LIVERPOOL,2014_04
804,21.0,TATE_LIVERPOOL,2014_05
805,30.0,TATE_LIVERPOOL,2014_06
806,30.0,TATE_LIVERPOOL,2014_07
807,25.0,TATE_LIVERPOOL,2014_08
808,29.0,TATE_LIVERPOOL,2014_09
809,23.0,TATE_LIVERPOOL,2014_10
810,17.0,TATE_LIVERPOOL,2014_11
811,21.0,TATE_LIVERPOOL,2014_12
812,22.0,TATE_LIVERPOOL,2015_01
813,29.0,TATE_LIVERPOOL,2015_02
814,23.0,TATE_LIVERPOOL,2015_03
815,27.0,TATE_LIVERPOOL,2015_04
816,16.0,TATE_LIVERPOOL,2015_05
817,15.0,TATE_LIVERPOOL,2015_06
818,25.0,TATE_LIVERPOOL,2015_07
819,19.0,TATE_LIVERPOOL,2015_08
820,28.0,TATE_LIVERPOOL,2015_09
821,23.0,TATE_LIVERPOOL,2015_10
822,10.0,TATE_LIVERPOOL,2015_11
823,8.0,TATE_LIVERPOOL,2015_12
824,12.0,TATE_LIVERPOOL,2016_01
825,13.0,TATE_LIVERPOOL,2016_02
826,19.0,TATE_LIVERPOOL,2016_03
827,6.0,TATE_LIVERPOOL,2016_04
828,16.0,TATE_LIVERPOOL,2016_05
829,7.0,TATE_LIVERPOOL,2016_06
830,12.0,TATE_LIVERPOOL,2016_07
831,19.0,TATE_LIVERPOOL,2016_08
832,73.0,TATE_MODERN,2014_01
833,88.0,TATE_MODERN,2014_02
834,96.0,TATE_MODERN,2014_03
835,67.0,TATE_MODERN,2014_04
836,101.0,TATE_MODERN,2014_05
837,66.0,TATE_MODERN,2014_06
838,77.0,TATE_MODERN,2014_07
839,100.0,TATE_MODERN,2014_08
840,72.0,TATE_MODERN,2014_09
841,73.0,TATE_MODERN,2014_10
842,76.0,TATE_MODERN,2014_11
843,74.0,TATE_MODERN,2014_12
844,65.0,TATE_MODERN,2015_01
845,62.0,TATE_MODERN,2015_02
846,54.0,TATE_MODERN,2015_03
847,55.0,TATE_MODERN,2015_04
848,82.0,TATE_MODERN,2015_05
849,65.0,TATE_MODERN,2015_06
850,53.0,TATE_MODERN,2015_07
851,64.0,TATE_MODERN,2015_08
852,48.0,TATE_MODERN,2015_09
853,39.0,TATE_MODERN,2015_10
854,45.0,TATE_MODERN,2015_11
855,48.0,TATE_MODERN,2015_12
856,46.0,TATE_MODERN,2016_01
857,37.0,TATE_MODERN,2016_02
858,68.0,TATE_MODERN,2016_03
859,46.0,TATE_MODERN,2016_04
860,39.0,TATE_MODERN,2016_05
861,125.0,TATE_MODERN,2016_06
862,128.0,TATE_MODERN,2016_07
863,86.0,TATE_MODERN,2016_08
864,1.0,TATE_ST_IVES,2014_01
865,0.0,TATE_ST_IVES,2014_02
866,0.0,TATE_ST_IVES,2014_03
867,6.0,TATE_ST_IVES,2014_04
868,2.0,TATE_ST_IVES,2014_05
869,9.0,TATE_ST_IVES,2014_06
870,3.0,TATE_ST_IVES,2014_07
871,6.0,TATE_ST_IVES,2014_08
872,3.0,TATE_ST_IVES,2014_09
873,6.0,TATE_ST_IVES,2014_10
874,1.0,TATE_ST_IVES,2014_11
875,2.0,TATE_ST_IVES,2014_12
876,2.0,TATE_ST_IVES,2015_01
877,0.0,TATE_ST_IVES,2015_02
878,2.0,TATE_ST_IVES,2015_03
879,6.0,TATE_ST_IVES,2015_04
880,4.0,TATE_ST_IVES,2015_05
881,5.0,TATE_ST_IVES,2015_06
882,6.0,TATE_ST_IVES,2015_07
883,5.0,TATE_ST_IVES,2015_08
884,4.0,TATE_ST_IVES,2015_09
885,6.0,TATE_ST_IVES,2015_10
886,0.0,TATE_ST_IVES,2015_11
887,0.0,TATE_ST_IVES,2015_12
888,1.0,TATE_ST_IVES,2016_01
889,1.0,TATE_ST_IVES,2016_02
890,3.0,TATE_ST_IVES,2016_03
891,1.0,TATE_ST_IVES,2016_04
892,2.0,TATE_ST_IVES,2016_05
893,1.0,TATE_ST_IVES,2016_06
894,5.0,TATE_ST_IVES,2016_07
895,1.0,TATE_ST_IVES,2016_08
896,1.0,WALLACE_COLLECTION,2014_01
897,0.0,WALLACE_COLLECTION,2014_02
898,3.0,WALLACE_COLLECTION,2014_03
899,3.0,WALLACE_COLLECTION,2014_04
900,1.0,WALLACE_COLLECTION,2014_05
901,5.0,WALLACE_COLLECTION,2014_06
902,4.0,WALLACE_COLLECTION,2014_07
903,3.0,WALLACE_COLLECTION,2014_08
904,1.0,WALLACE_COLLECTION,2014_09
905,1.0,WALLACE_COLLECTION,2014_10
906,3.0,WALLACE_COLLECTION,2014_11
907,5.0,WALLACE_COLLECTION,2014_12
908,4.0,WALLACE_COLLECTION,2015_01
909,2.0,WALLACE_COLLECTION,2015_02
910,1.0,WALLACE_COLLECTION,2015_03
911,4.0,WALLACE_COLLECTION,2015_04
912,10.0,WALLACE_COLLECTION,2015_05
913,5.0,WALLACE_COLLECTION,2015_06
914,8.0,WALLACE_COLLECTION,2015_07
915,6.0,WALLACE_COLLECTION,2015_08
916,3.0,WALLACE_COLLECTION,2015_09
917,6.0,WALLACE_COLLECTION,2015_10
918,0.0,WALLACE_COLLECTION,2015_11
919,1.0,WALLACE_COLLECTION,2015_12
920,6.0,WALLACE_COLLECTION,2016_01
921,7.0,WALLACE_COLLECTION,2016_02
922,2.0,WALLACE_COLLECTION,2016_03
923,2.0,WALLACE_COLLECTION,2016_04
924,3.0,WALLACE_COLLECTION,2016_05
925,3.0,WALLACE_COLLECTION,2016_06
926,3.0,WALLACE_COLLECTION,2016_07
927,1.0,WALLACE_COLLECTION,2016_08
