,place,tw_visit,ym
531,NATIONAL_GALLERY,39.0,2016_08
532,ROYAL_MUSEUMS_GREENWICH,134.0,2014_01
533,ROYAL_MUSEUMS_GREENWICH,142.0,2014_02
534,ROYAL_MUSEUMS_GREENWICH,180.0,2014_03
535,ROYAL_MUSEUMS_GREENWICH,125.0,2014_04
536,ROYAL_MUSEUMS_GREENWICH,119.0,2014_05
537,ROYAL_MUSEUMS_GREENWICH,136.0,2014_06
538,ROYAL_MUSEUMS_GREENWICH,146.0,2014_07
539,ROYAL_MUSEUMS_GREENWICH,114.0,2014_08
540,ROYAL_MUSEUMS_GREENWICH,140.0,2014_09
541,ROYAL_MUSEUMS_GREENWICH,144.0,2014_10
542,ROYAL_MUSEUMS_GREENWICH,82.0,2014_11
543,ROYAL_MUSEUMS_GREENWICH,63.0,2014_12
544,ROYAL_MUSEUMS_GREENWICH,91.0,2015_01
545,ROYAL_MUSEUMS_GREENWICH,81.0,2015_02
546,ROYAL_MUSEUMS_GREENWICH,106.0,2015_03
547,ROYAL_MUSEUMS_GREENWICH,140.0,2015_04
548,ROYAL_MUSEUMS_GREENWICH,68.0,2015_05
549,ROYAL_MUSEUMS_GREENWICH,56.0,2015_06
550,ROYAL_MUSEUMS_GREENWICH,58.0,2015_07
551,ROYAL_MUSEUMS_GREENWICH,51.0,2015_08
552,ROYAL_MUSEUMS_GREENWICH,68.0,2015_09
553,ROYAL_MUSEUMS_GREENWICH,29.0,2015_10
554,ROYAL_MUSEUMS_GREENWICH,43.0,2015_11
555,ROYAL_MUSEUMS_GREENWICH,25.0,2015_12
556,ROYAL_MUSEUMS_GREENWICH,30.0,2016_01
557,ROYAL_MUSEUMS_GREENWICH,38.0,2016_02
558,ROYAL_MUSEUMS_GREENWICH,38.0,2016_03
559,ROYAL_MUSEUMS_GREENWICH,40.0,2016_04
560,ROYAL_MUSEUMS_GREENWICH,30.0,2016_05
561,ROYAL_MUSEUMS_GREENWICH,37.0,2016_06
562,ROYAL_MUSEUMS_GREENWICH,56.0,2016_07
563,ROYAL_MUSEUMS_GREENWICH,43.0,2016_08
564,SCIENCE_AND_INDUSTRY_MANCHESTER,36.0,2014_01
565,SCIENCE_AND_INDUSTRY_MANCHESTER,40.0,2014_02
566,SCIENCE_AND_INDUSTRY_MANCHESTER,70.0,2014_03
567,SCIENCE_AND_INDUSTRY_MANCHESTER,61.0,2014_04
568,SCIENCE_AND_INDUSTRY_MANCHESTER,91.0,2014_05
569,SCIENCE_AND_INDUSTRY_MANCHESTER,90.0,2014_06
570,SCIENCE_AND_INDUSTRY_MANCHESTER,72.0,2014_07
571,SCIENCE_AND_INDUSTRY_MANCHESTER,74.0,2014_08
572,SCIENCE_AND_INDUSTRY_MANCHESTER,55.0,2014_09
573,SCIENCE_AND_INDUSTRY_MANCHESTER,106.0,2014_10
574,SCIENCE_AND_INDUSTRY_MANCHESTER,44.0,2014_11
575,SCIENCE_AND_INDUSTRY_MANCHESTER,34.0,2014_12
576,SCIENCE_AND_INDUSTRY_MANCHESTER,20.0,2015_01
577,SCIENCE_AND_INDUSTRY_MANCHESTER,43.0,2015_02
578,SCIENCE_AND_INDUSTRY_MANCHESTER,53.0,2015_03
579,SCIENCE_AND_INDUSTRY_MANCHESTER,80.0,2015_04
580,SCIENCE_AND_INDUSTRY_MANCHESTER,35.0,2015_05
581,SCIENCE_AND_INDUSTRY_MANCHESTER,22.0,2015_06
582,SCIENCE_AND_INDUSTRY_MANCHESTER,32.0,2015_07
583,SCIENCE_AND_INDUSTRY_MANCHESTER,43.0,2015_08
584,SCIENCE_AND_INDUSTRY_MANCHESTER,28.0,2015_09
585,SCIENCE_AND_INDUSTRY_MANCHESTER,62.0,2015_10
586,SCIENCE_AND_INDUSTRY_MANCHESTER,26.0,2015_11
587,SCIENCE_AND_INDUSTRY_MANCHESTER,13.0,2015_12
588,SCIENCE_AND_INDUSTRY_MANCHESTER,38.0,2016_01
589,SCIENCE_AND_INDUSTRY_MANCHESTER,31.0,2016_02
590,SCIENCE_AND_INDUSTRY_MANCHESTER,40.0,2016_03
591,SCIENCE_AND_INDUSTRY_MANCHESTER,29.0,2016_04
592,SCIENCE_AND_INDUSTRY_MANCHESTER,40.0,2016_05
593,SCIENCE_AND_INDUSTRY_MANCHESTER,24.0,2016_06
594,SCIENCE_AND_INDUSTRY_MANCHESTER,19.0,2016_07
595,SCIENCE_AND_INDUSTRY_MANCHESTER,27.0,2016_08
596,SCIENCE_LOCOMOTION_SHILDON,2.0,2014_01
597,SCIENCE_LOCOMOTION_SHILDON,5.0,2014_02
598,SCIENCE_LOCOMOTION_SHILDON,0.0,2014_03
599,SCIENCE_LOCOMOTION_SHILDON,3.0,2014_04
600,SCIENCE_LOCOMOTION_SHILDON,1.0,2014_05
601,SCIENCE_LOCOMOTION_SHILDON,1.0,2014_06
602,SCIENCE_LOCOMOTION_SHILDON,1.0,2014_07
603,SCIENCE_LOCOMOTION_SHILDON,0.0,2014_08
604,SCIENCE_LOCOMOTION_SHILDON,1.0,2014_09
605,SCIENCE_LOCOMOTION_SHILDON,0.0,2014_10
606,SCIENCE_LOCOMOTION_SHILDON,1.0,2014_11
607,SCIENCE_LOCOMOTION_SHILDON,0.0,2014_12
608,SCIENCE_LOCOMOTION_SHILDON,1.0,2015_01
609,SCIENCE_LOCOMOTION_SHILDON,2.0,2015_02
610,SCIENCE_LOCOMOTION_SHILDON,0.0,2015_03
611,SCIENCE_LOCOMOTION_SHILDON,0.0,2015_04
612,SCIENCE_LOCOMOTION_SHILDON,1.0,2015_05
613,SCIENCE_LOCOMOTION_SHILDON,1.0,2015_06
614,SCIENCE_LOCOMOTION_SHILDON,0.0,2015_07
615,SCIENCE_LOCOMOTION_SHILDON,1.0,2015_08
616,SCIENCE_LOCOMOTION_SHILDON,2.0,2015_09
617,SCIENCE_LOCOMOTION_SHILDON,1.0,2015_10
618,SCIENCE_LOCOMOTION_SHILDON,0.0,2015_11
619,SCIENCE_LOCOMOTION_SHILDON,0.0,2015_12
620,SCIENCE_LOCOMOTION_SHILDON,0.0,2016_01
621,SCIENCE_LOCOMOTION_SHILDON,0.0,2016_02
622,SCIENCE_LOCOMOTION_SHILDON,0.0,2016_03
623,SCIENCE_LOCOMOTION_SHILDON,1.0,2016_04
624,SCIENCE_LOCOMOTION_SHILDON,0.0,2016_05
625,SCIENCE_LOCOMOTION_SHILDON,0.0,2016_06
626,SCIENCE_LOCOMOTION_SHILDON,1.0,2016_07
627,SCIENCE_LOCOMOTION_SHILDON,1.0,2016_08
628,SCIENCE_NATIONAL_MEDIA_MUSEUM,51.0,2014_01
629,SCIENCE_NATIONAL_MEDIA_MUSEUM,41.0,2014_02
630,SCIENCE_NATIONAL_MEDIA_MUSEUM,24.0,2014_03
631,SCIENCE_NATIONAL_MEDIA_MUSEUM,20.0,2014_04
632,SCIENCE_NATIONAL_MEDIA_MUSEUM,22.0,2014_05
633,SCIENCE_NATIONAL_MEDIA_MUSEUM,16.0,2014_06
634,SCIENCE_NATIONAL_MEDIA_MUSEUM,21.0,2014_07
635,SCIENCE_NATIONAL_MEDIA_MUSEUM,22.0,2014_08
636,SCIENCE_NATIONAL_MEDIA_MUSEUM,23.0,2014_09
637,SCIENCE_NATIONAL_MEDIA_MUSEUM,21.0,2014_10
638,SCIENCE_NATIONAL_MEDIA_MUSEUM,15.0,2014_11
639,SCIENCE_NATIONAL_MEDIA_MUSEUM,11.0,2014_12
640,SCIENCE_NATIONAL_MEDIA_MUSEUM,25.0,2015_01
641,SCIENCE_NATIONAL_MEDIA_MUSEUM,16.0,2015_02
642,SCIENCE_NATIONAL_MEDIA_MUSEUM,9.0,2015_03
643,SCIENCE_NATIONAL_MEDIA_MUSEUM,13.0,2015_04
644,SCIENCE_NATIONAL_MEDIA_MUSEUM,13.0,2015_05
645,SCIENCE_NATIONAL_MEDIA_MUSEUM,13.0,2015_06
646,SCIENCE_NATIONAL_MEDIA_MUSEUM,9.0,2015_07
647,SCIENCE_NATIONAL_MEDIA_MUSEUM,8.0,2015_08
648,SCIENCE_NATIONAL_MEDIA_MUSEUM,3.0,2015_09
649,SCIENCE_NATIONAL_MEDIA_MUSEUM,6.0,2015_10
650,SCIENCE_NATIONAL_MEDIA_MUSEUM,12.0,2015_11
651,SCIENCE_NATIONAL_MEDIA_MUSEUM,9.0,2015_12
652,SCIENCE_NATIONAL_MEDIA_MUSEUM,7.0,2016_01
653,SCIENCE_NATIONAL_MEDIA_MUSEUM,8.0,2016_02
654,SCIENCE_NATIONAL_MEDIA_MUSEUM,21.0,2016_03
655,SCIENCE_NATIONAL_MEDIA_MUSEUM,8.0,2016_04
656,SCIENCE_NATIONAL_MEDIA_MUSEUM,9.0,2016_05
657,SCIENCE_NATIONAL_MEDIA_MUSEUM,12.0,2016_06
658,SCIENCE_NATIONAL_MEDIA_MUSEUM,11.0,2016_07
659,SCIENCE_NATIONAL_MEDIA_MUSEUM,7.0,2016_08
660,SCIENCE_SOUTH_KENSINGTON,299.0,2014_01
661,SCIENCE_SOUTH_KENSINGTON,295.0,2014_02
662,SCIENCE_SOUTH_KENSINGTON,252.0,2014_03
663,SCIENCE_SOUTH_KENSINGTON,261.0,2014_04
664,SCIENCE_SOUTH_KENSINGTON,238.0,2014_05
665,SCIENCE_SOUTH_KENSINGTON,222.0,2014_06
666,SCIENCE_SOUTH_KENSINGTON,257.0,2014_07
667,SCIENCE_SOUTH_KENSINGTON,259.0,2014_08
668,SCIENCE_SOUTH_KENSINGTON,143.0,2014_09
669,SCIENCE_SOUTH_KENSINGTON,216.0,2014_10
670,SCIENCE_SOUTH_KENSINGTON,203.0,2014_11
671,SCIENCE_SOUTH_KENSINGTON,119.0,2014_12
672,SCIENCE_SOUTH_KENSINGTON,187.0,2015_01
673,SCIENCE_SOUTH_KENSINGTON,248.0,2015_02
674,SCIENCE_SOUTH_KENSINGTON,193.0,2015_03
675,SCIENCE_SOUTH_KENSINGTON,184.0,2015_04
676,SCIENCE_SOUTH_KENSINGTON,91.0,2015_05
677,SCIENCE_SOUTH_KENSINGTON,104.0,2015_06
678,SCIENCE_SOUTH_KENSINGTON,95.0,2015_07
679,SCIENCE_SOUTH_KENSINGTON,130.0,2015_08
680,SCIENCE_SOUTH_KENSINGTON,131.0,2015_09
681,SCIENCE_SOUTH_KENSINGTON,201.0,2015_10
682,SCIENCE_SOUTH_KENSINGTON,163.0,2015_11
683,SCIENCE_SOUTH_KENSINGTON,166.0,2015_12
684,SCIENCE_SOUTH_KENSINGTON,153.0,2016_01
685,SCIENCE_SOUTH_KENSINGTON,204.0,2016_02
686,SCIENCE_SOUTH_KENSINGTON,181.0,2016_03
687,SCIENCE_SOUTH_KENSINGTON,119.0,2016_04
688,SCIENCE_SOUTH_KENSINGTON,87.0,2016_05
689,SCIENCE_SOUTH_KENSINGTON,93.0,2016_06
690,SCIENCE_SOUTH_KENSINGTON,125.0,2016_07
691,SCIENCE_SOUTH_KENSINGTON,127.0,2016_08
692,SIR_JOHN_SOANES,1.0,2014_09
693,SIR_JOHN_SOANES,0.0,2014_10
694,SIR_JOHN_SOANES,3.0,2014_11
695,SIR_JOHN_SOANES,0.0,2014_12
696,SIR_JOHN_SOANES,2.0,2015_01
697,SIR_JOHN_SOANES,1.0,2015_02
698,SIR_JOHN_SOANES,3.0,2015_03
699,SIR_JOHN_SOANES,0.0,2015_04
700,SIR_JOHN_SOANES,0.0,2015_05
701,SIR_JOHN_SOANES,1.0,2015_06
702,SIR_JOHN_SOANES,0.0,2015_07
703,SIR_JOHN_SOANES,0.0,2015_08
704,SIR_JOHN_SOANES,4.0,2015_09
705,SIR_JOHN_SOANES,12.0,2015_10
706,SIR_JOHN_SOANES,4.0,2015_11
707,SIR_JOHN_SOANES,2.0,2015_12
708,SIR_JOHN_SOANES,1.0,2016_01
709,SIR_JOHN_SOANES,4.0,2016_02
710,SIR_JOHN_SOANES,4.0,2016_03
711,SIR_JOHN_SOANES,5.0,2016_04
712,SIR_JOHN_SOANES,4.0,2016_05
713,SIR_JOHN_SOANES,4.0,2016_06
714,SIR_JOHN_SOANES,0.0,2016_07
715,SIR_JOHN_SOANES,0.0,2016_08
716,TATE_BRITAIN,24.0,2014_04
717,TATE_BRITAIN,125.0,2014_05
718,TATE_BRITAIN,93.0,2014_06
719,TATE_BRITAIN,104.0,2014_07
720,TATE_BRITAIN,106.0,2014_08
721,TATE_BRITAIN,122.0,2014_09
722,TATE_BRITAIN,147.0,2014_10
723,TATE_BRITAIN,128.0,2014_11
724,TATE_BRITAIN,105.0,2014_12
725,TATE_BRITAIN,155.0,2015_01
726,TATE_BRITAIN,105.0,2015_02
727,TATE_BRITAIN,92.0,2015_03
728,TATE_BRITAIN,142.0,2015_04
729,TATE_BRITAIN,130.0,2015_05
730,TATE_BRITAIN,81.0,2015_06
731,TATE_BRITAIN,49.0,2015_07
732,TATE_BRITAIN,97.0,2015_08
733,TATE_BRITAIN,138.0,2015_09
734,TATE_BRITAIN,144.0,2015_10
735,TATE_BRITAIN,128.0,2015_11
736,TATE_BRITAIN,102.0,2015_12
737,TATE_BRITAIN,117.0,2016_01
738,TATE_BRITAIN,148.0,2016_02
739,TATE_BRITAIN,113.0,2016_03
740,TATE_BRITAIN,138.0,2016_04
741,TATE_BRITAIN,90.0,2016_05
742,TATE_BRITAIN,79.0,2016_06
743,TATE_BRITAIN,69.0,2016_07
744,TATE_BRITAIN,104.0,2016_08
745,TATE_MODERN,520.0,2014_01
746,TATE_MODERN,701.0,2014_02
747,TATE_MODERN,603.0,2014_03
748,TATE_MODERN,572.0,2014_04
749,TATE_MODERN,600.0,2014_05
750,TATE_MODERN,528.0,2014_06
751,TATE_MODERN,447.0,2014_07
752,TATE_MODERN,516.0,2014_08
753,TATE_MODERN,446.0,2014_09
754,TATE_MODERN,484.0,2014_10
755,TATE_MODERN,421.0,2014_11
756,TATE_MODERN,370.0,2014_12
757,TATE_MODERN,421.0,2015_01
758,TATE_MODERN,550.0,2015_02
759,TATE_MODERN,419.0,2015_03
760,TATE_MODERN,376.0,2015_04
761,TATE_MODERN,489.0,2015_05
762,TATE_MODERN,279.0,2015_06
763,TATE_MODERN,350.0,2015_07
764,TATE_MODERN,433.0,2015_08
765,TATE_MODERN,468.0,2015_09
766,TATE_MODERN,587.0,2015_10
767,TATE_MODERN,561.0,2015_11
768,TATE_MODERN,376.0,2015_12
769,TATE_MODERN,431.0,2016_01
770,TATE_MODERN,542.0,2016_02
771,TATE_MODERN,550.0,2016_03
772,TATE_MODERN,481.0,2016_04
773,TATE_MODERN,380.0,2016_05
774,TATE_MODERN,929.0,2016_06
775,TATE_MODERN,544.0,2016_07
776,TATE_MODERN,733.0,2016_08
777,TATE_ST_IVES,3.0,2014_08
778,TATE_ST_IVES,5.0,2014_09
779,TATE_ST_IVES,10.0,2014_10
780,TATE_ST_IVES,7.0,2014_11
781,TATE_ST_IVES,3.0,2014_12
782,TATE_ST_IVES,2.0,2015_01
783,TATE_ST_IVES,1.0,2015_02
784,TATE_ST_IVES,4.0,2015_03
785,TATE_ST_IVES,7.0,2015_04
786,TATE_ST_IVES,5.0,2015_05
787,TATE_ST_IVES,1.0,2015_06
788,TATE_ST_IVES,6.0,2015_07
789,TATE_ST_IVES,8.0,2015_08
790,TATE_ST_IVES,12.0,2015_09
791,TATE_ST_IVES,1.0,2015_10
792,TATE_ST_IVES,1.0,2015_11
793,TATE_ST_IVES,1.0,2015_12
794,TATE_ST_IVES,0.0,2016_01
795,TATE_ST_IVES,0.0,2016_02
796,TATE_ST_IVES,0.0,2016_03
797,TATE_ST_IVES,0.0,2016_04
798,TATE_ST_IVES,0.0,2016_05
799,TATE_ST_IVES,0.0,2016_06
800,TATE_ST_IVES,1.0,2016_07
801,TATE_ST_IVES,0.0,2016_08
