,fl_visit,place,ym
530,30.0,NATIONAL_GALLERY,2015_07
531,35.0,NATIONAL_GALLERY,2015_08
532,42.0,NATIONAL_GALLERY,2015_09
533,28.0,NATIONAL_GALLERY,2015_10
534,18.0,NATIONAL_GALLERY,2015_11
535,34.0,NATIONAL_GALLERY,2015_12
536,39.0,NATIONAL_GALLERY,2016_01
537,25.0,NATIONAL_GALLERY,2016_02
538,27.0,NATIONAL_GALLERY,2016_03
539,18.0,NATIONAL_GALLERY,2016_04
540,25.0,NATIONAL_GALLERY,2016_05
541,29.0,NATIONAL_GALLERY,2016_06
542,26.0,NATIONAL_GALLERY,2016_07
543,21.0,NATIONAL_GALLERY,2016_08
544,7.0,NATIONAL_PORTRAIT_GALLERY,2014_01
545,12.0,NATIONAL_PORTRAIT_GALLERY,2014_02
546,14.0,NATIONAL_PORTRAIT_GALLERY,2014_03
547,11.0,NATIONAL_PORTRAIT_GALLERY,2014_04
548,6.0,NATIONAL_PORTRAIT_GALLERY,2014_05
549,13.0,NATIONAL_PORTRAIT_GALLERY,2014_06
550,5.0,NATIONAL_PORTRAIT_GALLERY,2014_07
551,6.0,NATIONAL_PORTRAIT_GALLERY,2014_08
552,15.0,NATIONAL_PORTRAIT_GALLERY,2014_09
553,12.0,NATIONAL_PORTRAIT_GALLERY,2014_10
554,11.0,NATIONAL_PORTRAIT_GALLERY,2014_11
555,15.0,NATIONAL_PORTRAIT_GALLERY,2014_12
556,14.0,NATIONAL_PORTRAIT_GALLERY,2015_01
557,8.0,NATIONAL_PORTRAIT_GALLERY,2015_02
558,9.0,NATIONAL_PORTRAIT_GALLERY,2015_03
559,9.0,NATIONAL_PORTRAIT_GALLERY,2015_04
560,13.0,NATIONAL_PORTRAIT_GALLERY,2015_05
561,14.0,NATIONAL_PORTRAIT_GALLERY,2015_06
562,13.0,NATIONAL_PORTRAIT_GALLERY,2015_07
563,9.0,NATIONAL_PORTRAIT_GALLERY,2015_08
564,4.0,NATIONAL_PORTRAIT_GALLERY,2015_09
565,5.0,NATIONAL_PORTRAIT_GALLERY,2015_10
566,8.0,NATIONAL_PORTRAIT_GALLERY,2015_11
567,7.0,NATIONAL_PORTRAIT_GALLERY,2015_12
568,9.0,NATIONAL_PORTRAIT_GALLERY,2016_01
569,10.0,NATIONAL_PORTRAIT_GALLERY,2016_02
570,6.0,NATIONAL_PORTRAIT_GALLERY,2016_03
571,8.0,NATIONAL_PORTRAIT_GALLERY,2016_04
572,6.0,NATIONAL_PORTRAIT_GALLERY,2016_05
573,4.0,NATIONAL_PORTRAIT_GALLERY,2016_06
574,8.0,NATIONAL_PORTRAIT_GALLERY,2016_07
575,4.0,NATIONAL_PORTRAIT_GALLERY,2016_08
576,15.0,ROYAL_MUSEUMS_GREENWICH,2014_01
577,22.0,ROYAL_MUSEUMS_GREENWICH,2014_02
578,35.0,ROYAL_MUSEUMS_GREENWICH,2014_03
579,25.0,ROYAL_MUSEUMS_GREENWICH,2014_04
580,23.0,ROYAL_MUSEUMS_GREENWICH,2014_05
581,18.0,ROYAL_MUSEUMS_GREENWICH,2014_06
582,19.0,ROYAL_MUSEUMS_GREENWICH,2014_07
583,34.0,ROYAL_MUSEUMS_GREENWICH,2014_08
584,28.0,ROYAL_MUSEUMS_GREENWICH,2014_09
585,14.0,ROYAL_MUSEUMS_GREENWICH,2014_10
586,18.0,ROYAL_MUSEUMS_GREENWICH,2014_11
587,14.0,ROYAL_MUSEUMS_GREENWICH,2014_12
588,13.0,ROYAL_MUSEUMS_GREENWICH,2015_01
589,14.0,ROYAL_MUSEUMS_GREENWICH,2015_02
590,17.0,ROYAL_MUSEUMS_GREENWICH,2015_03
591,22.0,ROYAL_MUSEUMS_GREENWICH,2015_04
592,28.0,ROYAL_MUSEUMS_GREENWICH,2015_05
593,13.0,ROYAL_MUSEUMS_GREENWICH,2015_06
594,12.0,ROYAL_MUSEUMS_GREENWICH,2015_07
595,21.0,ROYAL_MUSEUMS_GREENWICH,2015_08
596,10.0,ROYAL_MUSEUMS_GREENWICH,2015_09
597,11.0,ROYAL_MUSEUMS_GREENWICH,2015_10
598,5.0,ROYAL_MUSEUMS_GREENWICH,2015_11
599,4.0,ROYAL_MUSEUMS_GREENWICH,2015_12
600,9.0,ROYAL_MUSEUMS_GREENWICH,2016_01
601,7.0,ROYAL_MUSEUMS_GREENWICH,2016_02
602,12.0,ROYAL_MUSEUMS_GREENWICH,2016_03
603,5.0,ROYAL_MUSEUMS_GREENWICH,2016_04
604,15.0,ROYAL_MUSEUMS_GREENWICH,2016_05
605,0.0,ROYAL_MUSEUMS_GREENWICH,2016_06
606,9.0,ROYAL_MUSEUMS_GREENWICH,2016_07
607,6.0,ROYAL_MUSEUMS_GREENWICH,2016_08
608,4.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2014_01
609,12.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2014_02
610,8.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2014_03
611,10.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2014_04
612,13.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2014_05
613,9.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2014_06
614,13.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2014_07
615,18.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2014_08
616,9.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2014_09
617,9.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2014_10
618,4.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2014_11
619,6.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2014_12
620,6.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2015_01
621,7.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2015_02
622,8.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2015_03
623,7.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2015_04
624,7.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2015_05
625,9.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2015_06
626,6.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2015_07
627,9.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2015_08
628,2.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2015_09
629,5.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2015_10
630,5.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2015_11
631,5.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2015_12
632,4.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2016_01
633,2.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2016_02
634,5.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2016_03
635,4.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2016_04
636,7.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2016_05
637,6.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2016_06
638,6.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2016_07
639,12.0,SCIENCE_AND_INDUSTRY_MANCHESTER,2016_08
640,2.0,SCIENCE_LOCOMOTION_SHILDON,2014_01
641,15.0,SCIENCE_LOCOMOTION_SHILDON,2014_02
642,1.0,SCIENCE_LOCOMOTION_SHILDON,2014_03
643,2.0,SCIENCE_LOCOMOTION_SHILDON,2014_04
644,3.0,SCIENCE_LOCOMOTION_SHILDON,2014_05
645,0.0,SCIENCE_LOCOMOTION_SHILDON,2014_06
646,0.0,SCIENCE_LOCOMOTION_SHILDON,2014_07
647,0.0,SCIENCE_LOCOMOTION_SHILDON,2014_08
648,1.0,SCIENCE_LOCOMOTION_SHILDON,2014_09
649,0.0,SCIENCE_LOCOMOTION_SHILDON,2014_10
650,1.0,SCIENCE_LOCOMOTION_SHILDON,2014_11
651,0.0,SCIENCE_LOCOMOTION_SHILDON,2014_12
652,0.0,SCIENCE_LOCOMOTION_SHILDON,2015_01
653,2.0,SCIENCE_LOCOMOTION_SHILDON,2015_02
654,0.0,SCIENCE_LOCOMOTION_SHILDON,2015_03
655,4.0,SCIENCE_LOCOMOTION_SHILDON,2015_04
656,2.0,SCIENCE_LOCOMOTION_SHILDON,2015_05
657,1.0,SCIENCE_LOCOMOTION_SHILDON,2015_06
658,1.0,SCIENCE_LOCOMOTION_SHILDON,2015_07
659,0.0,SCIENCE_LOCOMOTION_SHILDON,2015_08
660,0.0,SCIENCE_LOCOMOTION_SHILDON,2015_09
661,2.0,SCIENCE_LOCOMOTION_SHILDON,2015_10
662,0.0,SCIENCE_LOCOMOTION_SHILDON,2015_11
663,0.0,SCIENCE_LOCOMOTION_SHILDON,2015_12
664,2.0,SCIENCE_LOCOMOTION_SHILDON,2016_01
665,0.0,SCIENCE_LOCOMOTION_SHILDON,2016_02
666,0.0,SCIENCE_LOCOMOTION_SHILDON,2016_03
667,3.0,SCIENCE_LOCOMOTION_SHILDON,2016_04
668,2.0,SCIENCE_LOCOMOTION_SHILDON,2016_05
669,0.0,SCIENCE_LOCOMOTION_SHILDON,2016_06
670,2.0,SCIENCE_LOCOMOTION_SHILDON,2016_07
671,2.0,SCIENCE_LOCOMOTION_SHILDON,2016_08
672,2.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2014_01
673,4.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2014_02
674,1.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2014_03
675,2.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2014_04
676,4.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2014_05
677,2.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2014_06
678,5.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2014_07
679,4.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2014_08
680,2.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2014_09
681,1.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2014_10
682,2.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2014_11
683,0.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2014_12
684,0.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2015_01
685,0.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2015_02
686,1.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2015_03
687,1.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2015_04
688,1.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2015_05
689,2.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2015_06
690,1.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2015_07
691,1.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2015_08
692,4.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2015_09
693,3.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2015_10
694,1.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2015_11
695,1.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2015_12
696,1.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2016_01
697,2.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2016_02
698,1.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2016_03
699,1.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2016_04
700,1.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2016_05
701,0.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2016_06
702,0.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2016_07
703,2.0,SCIENCE_NATIONAL_MEDIA_MUSEUM,2016_08
704,22.0,SCIENCE_SOUTH_KENSINGTON,2014_01
705,15.0,SCIENCE_SOUTH_KENSINGTON,2014_02
706,17.0,SCIENCE_SOUTH_KENSINGTON,2014_03
707,21.0,SCIENCE_SOUTH_KENSINGTON,2014_04
708,16.0,SCIENCE_SOUTH_KENSINGTON,2014_05
709,15.0,SCIENCE_SOUTH_KENSINGTON,2014_06
710,15.0,SCIENCE_SOUTH_KENSINGTON,2014_07
711,13.0,SCIENCE_SOUTH_KENSINGTON,2014_08
712,10.0,SCIENCE_SOUTH_KENSINGTON,2014_09
713,19.0,SCIENCE_SOUTH_KENSINGTON,2014_10
714,18.0,SCIENCE_SOUTH_KENSINGTON,2014_11
715,11.0,SCIENCE_SOUTH_KENSINGTON,2014_12
716,15.0,SCIENCE_SOUTH_KENSINGTON,2015_01
717,20.0,SCIENCE_SOUTH_KENSINGTON,2015_02
718,8.0,SCIENCE_SOUTH_KENSINGTON,2015_03
719,16.0,SCIENCE_SOUTH_KENSINGTON,2015_04
720,9.0,SCIENCE_SOUTH_KENSINGTON,2015_05
721,19.0,SCIENCE_SOUTH_KENSINGTON,2015_06
722,7.0,SCIENCE_SOUTH_KENSINGTON,2015_07
723,17.0,SCIENCE_SOUTH_KENSINGTON,2015_08
724,22.0,SCIENCE_SOUTH_KENSINGTON,2015_09
725,9.0,SCIENCE_SOUTH_KENSINGTON,2015_10
726,14.0,SCIENCE_SOUTH_KENSINGTON,2015_11
727,18.0,SCIENCE_SOUTH_KENSINGTON,2015_12
728,15.0,SCIENCE_SOUTH_KENSINGTON,2016_01
729,20.0,SCIENCE_SOUTH_KENSINGTON,2016_02
730,11.0,SCIENCE_SOUTH_KENSINGTON,2016_03
731,13.0,SCIENCE_SOUTH_KENSINGTON,2016_04
732,9.0,SCIENCE_SOUTH_KENSINGTON,2016_05
733,8.0,SCIENCE_SOUTH_KENSINGTON,2016_06
734,6.0,SCIENCE_SOUTH_KENSINGTON,2016_07
735,0.0,SCIENCE_SOUTH_KENSINGTON,2016_08
736,0.0,SIR_JOHN_SOANES,2014_01
737,0.0,SIR_JOHN_SOANES,2014_02
738,0.0,SIR_JOHN_SOANES,2014_03
739,0.0,SIR_JOHN_SOANES,2014_04
740,1.0,SIR_JOHN_SOANES,2014_05
741,0.0,SIR_JOHN_SOANES,2014_06
742,0.0,SIR_JOHN_SOANES,2014_07
743,0.0,SIR_JOHN_SOANES,2014_08
744,0.0,SIR_JOHN_SOANES,2014_09
745,2.0,SIR_JOHN_SOANES,2014_10
746,1.0,SIR_JOHN_SOANES,2014_11
747,0.0,SIR_JOHN_SOANES,2014_12
748,0.0,SIR_JOHN_SOANES,2015_01
749,0.0,SIR_JOHN_SOANES,2015_02
750,0.0,SIR_JOHN_SOANES,2015_03
751,0.0,SIR_JOHN_SOANES,2015_04
752,0.0,SIR_JOHN_SOANES,2015_05
753,0.0,SIR_JOHN_SOANES,2015_06
754,2.0,SIR_JOHN_SOANES,2015_07
755,0.0,SIR_JOHN_SOANES,2015_08
756,0.0,SIR_JOHN_SOANES,2015_09
757,0.0,SIR_JOHN_SOANES,2015_10
758,0.0,SIR_JOHN_SOANES,2015_11
759,0.0,SIR_JOHN_SOANES,2015_12
760,0.0,SIR_JOHN_SOANES,2016_01
761,0.0,SIR_JOHN_SOANES,2016_02
762,0.0,SIR_JOHN_SOANES,2016_03
763,0.0,SIR_JOHN_SOANES,2016_04
764,0.0,SIR_JOHN_SOANES,2016_05
765,0.0,SIR_JOHN_SOANES,2016_06
766,0.0,SIR_JOHN_SOANES,2016_07
767,0.0,SIR_JOHN_SOANES,2016_08
768,13.0,TATE_BRITAIN,2014_01
769,38.0,TATE_BRITAIN,2014_02
770,21.0,TATE_BRITAIN,2014_03
771,22.0,TATE_BRITAIN,2014_04
772,16.0,TATE_BRITAIN,2014_05
773,26.0,TATE_BRITAIN,2014_06
774,15.0,TATE_BRITAIN,2014_07
775,20.0,TATE_BRITAIN,2014_08
776,10.0,TATE_BRITAIN,2014_09
777,21.0,TATE_BRITAIN,2014_10
778,20.0,TATE_BRITAIN,2014_11
779,19.0,TATE_BRITAIN,2014_12
780,28.0,TATE_BRITAIN,2015_01
781,17.0,TATE_BRITAIN,2015_02
782,30.0,TATE_BRITAIN,2015_03
783,30.0,TATE_BRITAIN,2015_04
784,18.0,TATE_BRITAIN,2015_05
785,18.0,TATE_BRITAIN,2015_06
786,33.0,TATE_BRITAIN,2015_07
787,20.0,TATE_BRITAIN,2015_08
788,28.0,TATE_BRITAIN,2015_09
789,17.0,TATE_BRITAIN,2015_10
790,16.0,TATE_BRITAIN,2015_11
791,3.0,TATE_BRITAIN,2015_12
792,21.0,TATE_BRITAIN,2016_01
793,18.0,TATE_BRITAIN,2016_02
794,23.0,TATE_BRITAIN,2016_03
795,22.0,TATE_BRITAIN,2016_04
796,21.0,TATE_BRITAIN,2016_05
797,4.0,TATE_BRITAIN,2016_06
798,9.0,TATE_BRITAIN,2016_07
799,7.0,TATE_BRITAIN,2016_08
800,12.0,TATE_LIVERPOOL,2014_01
801,9.0,TATE_LIVERPOOL,2014_02
802,22.0,TATE_LIVERPOOL,2014_03
803,16.0,TATE_LIVERPOOL,2014_04
804,11.0,TATE_LIVERPOOL,2014_05
805,18.0,TATE_LIVERPOOL,2014_06
806,22.0,TATE_LIVERPOOL,2014_07
807,17.0,TATE_LIVERPOOL,2014_08
808,21.0,TATE_LIVERPOOL,2014_09
809,13.0,TATE_LIVERPOOL,2014_10
810,9.0,TATE_LIVERPOOL,2014_11
811,18.0,TATE_LIVERPOOL,2014_12
812,13.0,TATE_LIVERPOOL,2015_01
813,19.0,TATE_LIVERPOOL,2015_02
814,18.0,TATE_LIVERPOOL,2015_03
815,14.0,TATE_LIVERPOOL,2015_04
816,10.0,TATE_LIVERPOOL,2015_05
817,10.0,TATE_LIVERPOOL,2015_06
818,15.0,TATE_LIVERPOOL,2015_07
819,11.0,TATE_LIVERPOOL,2015_08
820,21.0,TATE_LIVERPOOL,2015_09
821,15.0,TATE_LIVERPOOL,2015_10
822,7.0,TATE_LIVERPOOL,2015_11
823,7.0,TATE_LIVERPOOL,2015_12
824,6.0,TATE_LIVERPOOL,2016_01
825,8.0,TATE_LIVERPOOL,2016_02
826,11.0,TATE_LIVERPOOL,2016_03
827,1.0,TATE_LIVERPOOL,2016_04
828,8.0,TATE_LIVERPOOL,2016_05
829,5.0,TATE_LIVERPOOL,2016_06
830,7.0,TATE_LIVERPOOL,2016_07
831,15.0,TATE_LIVERPOOL,2016_08
832,60.0,TATE_MODERN,2014_01
833,58.0,TATE_MODERN,2014_02
834,66.0,TATE_MODERN,2014_03
835,47.0,TATE_MODERN,2014_04
836,76.0,TATE_MODERN,2014_05
837,46.0,TATE_MODERN,2014_06
838,53.0,TATE_MODERN,2014_07
839,76.0,TATE_MODERN,2014_08
840,51.0,TATE_MODERN,2014_09
841,52.0,TATE_MODERN,2014_10
842,51.0,TATE_MODERN,2014_11
843,54.0,TATE_MODERN,2014_12
844,49.0,TATE_MODERN,2015_01
845,45.0,TATE_MODERN,2015_02
846,41.0,TATE_MODERN,2015_03
847,37.0,TATE_MODERN,2015_04
848,56.0,TATE_MODERN,2015_05
849,48.0,TATE_MODERN,2015_06
850,38.0,TATE_MODERN,2015_07
851,46.0,TATE_MODERN,2015_08
852,29.0,TATE_MODERN,2015_09
853,27.0,TATE_MODERN,2015_10
854,35.0,TATE_MODERN,2015_11
855,26.0,TATE_MODERN,2015_12
856,34.0,TATE_MODERN,2016_01
857,34.0,TATE_MODERN,2016_02
858,48.0,TATE_MODERN,2016_03
859,34.0,TATE_MODERN,2016_04
860,27.0,TATE_MODERN,2016_05
861,89.0,TATE_MODERN,2016_06
862,85.0,TATE_MODERN,2016_07
863,65.0,TATE_MODERN,2016_08
864,1.0,TATE_ST_IVES,2014_01
865,0.0,TATE_ST_IVES,2014_02
866,0.0,TATE_ST_IVES,2014_03
867,0.0,TATE_ST_IVES,2014_04
868,0.0,TATE_ST_IVES,2014_05
869,1.0,TATE_ST_IVES,2014_06
870,0.0,TATE_ST_IVES,2014_07
871,4.0,TATE_ST_IVES,2014_08
872,2.0,TATE_ST_IVES,2014_09
873,2.0,TATE_ST_IVES,2014_10
874,0.0,TATE_ST_IVES,2014_11
875,0.0,TATE_ST_IVES,2014_12
876,1.0,TATE_ST_IVES,2015_01
877,0.0,TATE_ST_IVES,2015_02
878,2.0,TATE_ST_IVES,2015_03
879,2.0,TATE_ST_IVES,2015_04
880,2.0,TATE_ST_IVES,2015_05
881,1.0,TATE_ST_IVES,2015_06
882,4.0,TATE_ST_IVES,2015_07
883,1.0,TATE_ST_IVES,2015_08
884,3.0,TATE_ST_IVES,2015_09
885,1.0,TATE_ST_IVES,2015_10
886,0.0,TATE_ST_IVES,2015_11
887,0.0,TATE_ST_IVES,2015_12
888,0.0,TATE_ST_IVES,2016_01
889,1.0,TATE_ST_IVES,2016_02
890,1.0,TATE_ST_IVES,2016_03
891,1.0,TATE_ST_IVES,2016_04
892,1.0,TATE_ST_IVES,2016_05
893,0.0,TATE_ST_IVES,2016_06
894,3.0,TATE_ST_IVES,2016_07
895,0.0,TATE_ST_IVES,2016_08
896,0.0,WALLACE_COLLECTION,2014_01
897,0.0,WALLACE_COLLECTION,2014_02
898,2.0,WALLACE_COLLECTION,2014_03
899,1.0,WALLACE_COLLECTION,2014_04
900,0.0,WALLACE_COLLECTION,2014_05
901,2.0,WALLACE_COLLECTION,2014_06
902,3.0,WALLACE_COLLECTION,2014_07
903,3.0,WALLACE_COLLECTION,2014_08
904,1.0,WALLACE_COLLECTION,2014_09
905,1.0,WALLACE_COLLECTION,2014_10
906,1.0,WALLACE_COLLECTION,2014_11
907,2.0,WALLACE_COLLECTION,2014_12
908,3.0,WALLACE_COLLECTION,2015_01
909,2.0,WALLACE_COLLECTION,2015_02
910,1.0,WALLACE_COLLECTION,2015_03
911,2.0,WALLACE_COLLECTION,2015_04
912,6.0,WALLACE_COLLECTION,2015_05
913,3.0,WALLACE_COLLECTION,2015_06
914,7.0,WALLACE_COLLECTION,2015_07
915,6.0,WALLACE_COLLECTION,2015_08
916,3.0,WALLACE_COLLECTION,2015_09
917,6.0,WALLACE_COLLECTION,2015_10
918,0.0,WALLACE_COLLECTION,2015_11
919,1.0,WALLACE_COLLECTION,2015_12
920,3.0,WALLACE_COLLECTION,2016_01
921,6.0,WALLACE_COLLECTION,2016_02
922,1.0,WALLACE_COLLECTION,2016_03
923,2.0,WALLACE_COLLECTION,2016_04
924,2.0,WALLACE_COLLECTION,2016_05
925,3.0,WALLACE_COLLECTION,2016_06
926,2.0,WALLACE_COLLECTION,2016_07
927,0.0,WALLACE_COLLECTION,2016_08
